brand,vanityName,storeType,locationId,legalName,facilityName,tz,address,city,name,zip,state,latitude,longitude,state_name
KROGER,Ripplewater Village,C,01100488,The Kroger Co.,Kroger,America/New_York,1160 Moreland Ave SE,Atlanta,Ripplewater Village,30316,GA,33.7224318,-84.347745,Georgia
KROGER,Cherokee Plaza,C,01100491,The Kroger Co.,Kroger,America/New_York,3871 Peachtree Rd NE,Brookhaven,Cherokee Plaza,30319,GA,33.85637,-84.3446936,Georgia
KROGER,Toco Hills,C,01100318,The Kroger Co.,Kroger,America/New_York,2205 Lavista Rd NE,Atlanta,Toco Hills,30329,GA,33.815719,-84.31316,Georgia
KROGER,Euless,C,03500451,Kroger Texas LP,Kroger,America/Chicago,1060 N Main St,Euless,Euless,76039,TX,32.8511403,-97.0806903,Texas
KROGER,Lanett,C,01100310,The Kroger Co.,Kroger,America/New_York,1401 S Gilmer Ave,Lanett,Lanett,36863,AL,32.855689,-85.190821,Alabama
KROGER,Tiger Town,C,01100631,The Kroger Co.,Kroger,America/Chicago,2460 Enterprise Dr,Opelika,Tiger Town,36801,AL,32.6207323,-85.4116953,Alabama
KROGER,Corner Village,C,01100260,The Kroger Co.,Kroger,America/Chicago,300 N Dean Rd,Auburn,Corner Village,36830,AL,32.6105645,-85.463195,Alabama
KROGER,Commerce Square,C,01100339,The Kroger Co.,Kroger,America/New_York,203 Commerce Ave Ste A,LaGrange,Commerce Square,30241,GA,33.0507213,-85.0217752,Georgia
KROGER,Forney Marketplace,M,03500579,Kroger Texas LP,Kroger Marketplace,America/Chicago,500 Marketplace Blvd,Forney,Forney Marketplace,75126,TX,32.748842,-96.450153,Texas
KROGER,Frandor,S,01800852,The Kroger Co. of Michigan,Kroger,America/New_York,443 Mall Ct,Lansing,Frandor,48912,MI,42.73851,-84.507486,Michigan
KROGER,East Lansing,C,01800890,The Kroger Co. of Michigan,Kroger,America/New_York,1550 W Lake Lansing Rd,East Lansing,East Lansing,48823,MI,42.7623119,-84.5051057,Michigan
KROGER,Okemos,C,01800793,The Kroger Co. of Michigan,Kroger,America/New_York,4884 Marsh Rd,Okemos,Okemos,48864,MI,42.7235033,-84.412821,Michigan
KROGER,Holmes Logan,C,01800884,The Kroger Co. of Michigan,Kroger,America/New_York,921 W Holmes Rd,Lansing,Holmes Logan,48910,MI,42.6950021,-84.5652686,Michigan
KROGER,Holt,C,01800887,The Kroger Co. of Michigan,Kroger,America/New_York,2495 Cedar St,Holt,Holt,48842,MI,42.6542682,-84.5342633,Michigan
KROGER,Delta,C,01800888,The Kroger Co. of Michigan,Kroger,America/New_York,6430 W Saginaw Hwy,Lansing,Delta,48917,MI,42.742644,-84.644243,Michigan
KROGER,St Johns,C,01800811,The Kroger Co. of Michigan,Kroger,America/New_York,900 S US Highway 27,Saint Johns,St Johns,48879,MI,42.99197,-84.548665,Michigan
KROGER,Owosso,C,01800795,The Kroger Co. of Michigan,Kroger,America/New_York,1315 E M 21,Owosso,Owosso,48867,MI,42.9997157,-84.1471468,Michigan
KROGER,Howell,C,01800720,The Kroger Co. of Michigan,Kroger,America/New_York,108 W Highland Rd,Howell,Howell,48843,MI,42.6243613,-83.9274952,Michigan
KROGER,Jackson,C,01800680,The Kroger Co. of Michigan,Kroger,America/New_York,1100 W Argyle St,Jackson,Jackson,49202,MI,42.2635662,-84.4266767,Michigan
KROGER,Swartz Creek,C,01800711,The Kroger Co. of Michigan,Kroger,America/New_York,7084 Miller Rd,Swartz Creek,Swartz Creek,48473,MI,42.9640754,-83.8151497,Michigan
KROGER,Hartland,C,01800444,The Kroger Co. of Michigan,Kroger,America/New_York,10059 E Highland Rd,Howell,Hartland,48843,MI,42.6350517,-83.7542589,Michigan
KROGER,Pinckney,C,01800721,The Kroger Co. of Michigan,Kroger,America/New_York,9700 Chilson Cmns,Pinckney,Pinckney,48169,MI,42.4620602,-83.8310417,Michigan
KROGER,Kroger Fuel,I,01800038,The Kroger Co. of Michigan,Kroger Fuel,America/New_York,1080 E Grand River Ave,Brighton,Kroger Fuel,48116,MI,42.5224358,-83.7698092,Michigan
KROGER,Corunna Dye,C,01800413,The Kroger Co. of Michigan,Kroger,America/New_York,5249 Corunna Rd,Flint,Corunna Dye,48532,MI,43.0004423,-83.7820033,Michigan
KROGER,Brighton,C,01800638,The Kroger Co. of Michigan,Kroger,America/New_York,9968 E Grand River Ave,Brighton,Brighton,48116,MI,42.5194418,-83.7625783,Michigan
KROGER,Flushing,C,01800419,The Kroger Co. of Michigan,Kroger,America/New_York,1542 E Pierson Rd,Flushing,Flushing,48433,MI,43.0591364,-83.8154509,Michigan
KROGER,Carmen,S,01800404,The Kroger Co. of Michigan,Kroger,America/New_York,G3288 Corunna Rd,Flint,Carmen,48532,MI,43.0027954,-83.7443797,Michigan
KROGER,Burton,C,01800406,The Kroger Co. of Michigan,Kroger,America/New_York,1200 E Bristol Rd,Burton,Burton,48529,MI,42.9731275,-83.6864506,Michigan
KROGER,Cherokee Commons,C,01100291,The Kroger Co.,Kroger,America/New_York,6199 Highway 92,Acworth,Cherokee Commons,30102,GA,34.0904699,-84.585295,Georgia
KROGER,Towne Lake,C,01100463,The Kroger Co.,Kroger,America/New_York,2295 Towne Lake Pkwy,Woodstock,Towne Lake,30189,GA,34.1125992,-84.5556694,Georgia
KROGER,Kroger Holly Springs,C,01100430,The Kroger Co.,Kroger,America/New_York,5341 Old Highway 5,Woodstock,Kroger Holly Springs,30188,GA,34.141211,-84.503869,Georgia
KROGER,Rosenberg,M,03400010,Kroger Texas LP,Kroger Marketplace,America/Chicago,24401 Brazos Town Xing,Rosenberg,Rosenberg,77471,TX,29.5415251,-95.7507484,Texas
KROGER,ByPass - Riverside,C,02600535,Kroger Limited Partnership I,Kroger,America/Chicago,350 US 31W Byp,Bowling Green,ByPass - Riverside,42101,KY,36.9965152,-86.4246741,Kentucky
KROGER,Campbell Lane,C,02600509,Kroger Limited Partnership I,Kroger,America/Chicago,711 Campbell Ln,Bowling Green,Campbell Lane,42104,KY,36.9597657,-86.4666655,Kentucky
KROGER,Scottsville Road,C,02600585,Kroger Limited Partnership I,Kroger,America/Chicago,2945 Scottsville Rd,Bowling Green,Scottsville Road,42104,KY,36.9432576,-86.4254048,Kentucky
KROGER,Copper Creek SC,S,02400873,Kroger Limited Partnership I,Kroger,America/Chicago,100 Copper Creek Dr,Powderly,Copper Creek SC,42367,KY,37.2329598,-87.1609475,Kentucky
KROGER,Kroger Marketplace,M,01100629,The Kroger Co.,Kroger Marketplace,America/New_York,125 Main Street Market PL SE,Cartersville,Kroger Marketplace,30121,GA,34.171616,-84.7767,Georgia
KROGER,Loveland,C,01400413,Kroger Limited Partnership I,Kroger,America/New_York,800 Loveland Madeira Rd,Loveland,Loveland,45140,OH,39.2612003,-84.2733961,Ohio
KROGER,Harpers Point Fuel,I,01400053,Kroger Limited Partnership I,Kroger Fuel,America/New_York,12080 Montgomery Rd,Cincinnati,Harpers Point Fuel,45249,OH,39.288625,-84.301223,Ohio
KROGER,Miami Township,C,01400435,Kroger Limited Partnership I,Kroger,America/New_York,6388 Branch Hill Guinea Pike,Loveland,Miami Township,45140,OH,39.229795,-84.253905,Ohio
KROGER,Landen,C,01400376,Kroger Limited Partnership I,Kroger,America/New_York,2900 W US Highway 22 and 3,Maineville,Landen,45039,OH,39.3110881,-84.2751167,Ohio
KROGER,Harpers Point,C,01400353,Kroger Limited Partnership I,Kroger,America/New_York,11390 Montgomery Rd,Cincinnati,Harpers Point,45249,OH,39.2715609,-84.3259895,Ohio
KROGER,Montgomery,C,01400351,Kroger Limited Partnership I,Kroger,America/New_York,9939 Montgomery Rd,Montgomery,Montgomery,45242,OH,39.2381848,-84.3506946,Ohio
KROGER,Milford-Mulberry,C,01400921,Kroger Limited Partnership I,Kroger,America/New_York,1093 State Route 28,Milford,Milford-Mulberry,45150,OH,39.193092,-84.23506,Ohio
KROGER,Goshen,C,01400344,Kroger Limited Partnership I,Kroger,America/New_York,6725 Dick Flynn Blvd,Goshen,Goshen,45122,OH,39.2315792,-84.1646591,Ohio
KROGER,Maineville,C,01400408,Kroger Limited Partnership I,Kroger,America/New_York,5705 S State Route 48,Maineville,Maineville,45039,OH,39.3505231,-84.2206847,Ohio
KROGER,Milford,C,01400411,Kroger Limited Partnership I,Kroger,America/New_York,824 Main St,Milford,Milford,45150,OH,39.1761178,-84.2805863,Ohio
KROGER,Madeira,C,01400402,Kroger Limited Partnership I,Kroger,America/New_York,6950 Miami Ave,Cincinnati,Madeira,45243,OH,39.188105,-84.361497,Ohio
KROGER,Mariemont,C,01400421,Kroger Limited Partnership I,Kroger,America/New_York,7385 Wooster Pike,Cincinnati,Mariemont,45227,OH,39.1416149,-84.3616532,Ohio
KROGER,Eastgate,C,01400902,Kroger Limited Partnership I,Kroger,America/New_York,4530 Eastgate Blvd Ste 500,Cincinnati,Eastgate,45245,OH,39.1030213,-84.2712059,Ohio
KROGER,Oakley OH Marketplace,M,01400465,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,4613 Marburg Ave,Cincinnati,Oakley OH Marketplace,45209,OH,39.1601221,-84.4270873,Ohio
KROGER,6Th Street,C,01600510,The Kroger Co.,Kroger,America/New_York,101 6Th St,Findlay,6Th Street,45840,OH,41.0220431,-83.6489533,Ohio
KROGER,Findlay,C,01600327,The Kroger Co.,Kroger,America/New_York,1996 Tiffin Ave,Findlay,Findlay,45840,OH,41.0555673,-83.6067631,Ohio
KROGER,Fostoria,C,01600856,The Kroger Co.,Kroger,America/New_York,126 W High St,Fostoria,Fostoria,44830,OH,41.163322,-83.415531,Ohio
KROGER,Tiffin,C,01600594,The Kroger Co.,Kroger,America/New_York,790 W Market St,Tiffin,Tiffin,44883,OH,41.1128263,-83.2084353,Ohio
KROGER,Bowling Green,M,01600878,The Kroger Co.,Kroger,America/New_York,1094 N Main St,Bowling Green,Bowling Green,43402,OH,41.3912788,-83.6486711,Ohio
KROGER,Waterville,M,01600531,The Kroger Co.,Kroger,America/New_York,8730 Waterville Swanton Rd,Waterville,Waterville,43566,OH,41.509023,-83.75036,Ohio
KROGER,Kroger Fremont,C,01600536,The Kroger Co.,Kroger,America/New_York,1700 Cedar St,Fremont,Kroger Fremont,43420,OH,41.36442,-83.13311,Ohio
KROGER,Perrysburg Marketplace,M,01600548,The Kroger Co.,Kroger Marketplace,America/New_York,27322 Carronade Dr,Perrysburg,Perrysburg Marketplace,43551,OH,41.5448493,-83.5981216,Ohio
KROGER,Kroger Fremont,I,01600036,The Kroger Co.,Kroger,America/New_York,524 E State St,Fremont,Kroger Fremont,43420,OH,41.345424,-83.104623,Ohio
KROGER,Kroger Maumee,C,01600525,The Kroger Co.,Kroger,America/New_York,1435 Reynolds Rd,Maumee,Kroger Maumee,43537,OH,41.584247,-83.666962,Ohio
KROGER,Bucyrus,C,01600506,The Kroger Co.,Kroger,America/New_York,210 E Mary St,Bucyrus,Bucyrus,44820,OH,40.811345,-82.97313,Ohio
KROGER,Orchard Centre,M,01600907,The Kroger Co.,Kroger Marketplace,America/New_York,7059 Orchard Centre Dr,Holland,Orchard Centre,43528,OH,41.6084028,-83.7099157,Ohio
KROGER,Glendale Avenue,C,01600982,The Kroger Co.,Kroger,America/New_York,2555 Glendale Ave,Toledo,Glendale Avenue,43614,OH,41.6114908,-83.6063349,Ohio
KROGER,Swanton,C,01600504,The Kroger Co.,Kroger,America/New_York,113 E Airport Hwy,Swanton,Swanton,43558,OH,41.5823415,-83.8856995,Ohio
KROGER,Defiance,C,02100936,Kroger Limited Partnership I,Kroger,America/New_York,1890 E 2Nd St,Defiance,Defiance,43512,OH,41.2837944,-84.3282258,Ohio
KROGER,Navarre Ave,C,01600938,The Kroger Co.,Kroger,America/New_York,3301 Navarre Ave,Oregon,Navarre Ave,43616,OH,41.6383707,-83.469893,Ohio
KROGER,Holland-Sylvania,C,01600870,The Kroger Co.,Kroger,America/New_York,2257 N Holland Sylvania Rd,Toledo,Holland-Sylvania,43615,OH,41.6625506,-83.6842845,Ohio
KROGER,Marion-Waldo,C,01600808,The Kroger Co.,Kroger,America/New_York,1428 Marion Waldo Rd,Marion,Marion-Waldo,43302,OH,40.5631302,-83.1173348,Ohio
KROGER,Marion Mt Gilead,C,01600880,The Kroger Co.,Kroger,America/New_York,1608 Marion Mount Gilead Rd,Marion,Marion Mt Gilead,43302,OH,40.5832812,-83.08624,Ohio
KROGER,Monroe Secor,C,01600957,The Kroger Co.,Kroger,America/New_York,4533 Monroe St,Toledo,Monroe Secor,43613,OH,41.6873051,-83.6214643,Ohio
KROGER,Sylvania,C,01600895,The Kroger Co.,Kroger,America/New_York,7545 Sylvania Ave,Sylvania,Sylvania,43560,OH,41.6867137,-83.7243376,Ohio
KROGER,Miracle Mile,C,01600511,The Kroger Co.,Kroger,America/New_York,4925 Jackman Rd,Toledo,Miracle Mile,43613,OH,41.7046165,-83.5865451,Ohio
KROGER,Suder Avenue,C,01600617,The Kroger Co.,Kroger,America/New_York,4633 Suder Ave,Toledo,Suder Avenue,43611,OH,41.7056319,-83.5006105,Ohio
KROGER,Sylvania,C,01600940,The Kroger Co.,Kroger,America/New_York,6235 Monroe St,Sylvania,Sylvania,43560,OH,41.7148002,-83.6925293,Ohio
KROGER,Alexis Road,C,01600810,The Kroger Co.,Kroger,America/New_York,833 W Alexis Rd,Toledo,Alexis Road,43612,OH,41.7195775,-83.5634297,Ohio
KROGER,Swift Creek,C,02900512,Kroger Limited Partnership I,Kroger,America/New_York,13201 Rittenhouse Dr,Midlothian,Swift Creek,23112,VA,37.4154331,-77.638893,Virginia
KROGER,Midlothian,C,02900523,Kroger Limited Partnership I,Kroger,America/New_York,14101 Midlothian Tpke,Midlothian,Midlothian,23113,VA,37.5044545,-77.6636743,Virginia
KROGER,Hicks,C,02900501,Kroger Limited Partnership I,Kroger,America/New_York,2821 Hicks Rd,North Chesterfield,Hicks,23235,VA,37.4619237,-77.5484941,Virginia
KROGER,Bellgrade,C,02900505,Kroger Limited Partnership I,Kroger,America/New_York,3001 Polo Pkwy,Midlothian,Bellgrade,23113,VA,37.525986,-77.608528,Virginia
KROGER,Stonebridge,M,02900514,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,7000 Tim Price Way,North Chesterfield,Stonebridge,23225,VA,37.498952,-77.52557,Virginia
KROGER,Iron Bridge Marketplace,M,02900524,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,10800 Iron Bridge Rd,Chester,Iron Bridge Marketplace,23831,VA,37.367386,-77.501722,Virginia
KROGER,Carytown,C,02900504,Kroger Limited Partnership I,Kroger,America/New_York,3507 W Cary St,Richmond,Carytown,23221,VA,37.5544269,-77.4879735,Virginia
KROGER,Gayton Crossing,C,02900503,Kroger Limited Partnership I,Kroger,America/New_York,1356 Gaskins Rd,Richmond,Gayton Crossing,23238,VA,37.6066106,-77.5921409,Virginia
KROGER,Eastridge,C,02900525,Kroger Limited Partnership I,Kroger,America/New_York,1510 Eastridge Rd,Richmond,Eastridge,23229,VA,37.6036466,-77.5618116,Virginia
KROGER,Willow Lawn,C,02900509,Kroger Limited Partnership I,Kroger,America/New_York,1601 Willow Lawn Dr Ste 1,Richmond,Willow Lawn,23230,VA,37.5800889,-77.4992451,Virginia
KROGER,Breckenridge,C,02900520,Kroger Limited Partnership I,Kroger,America/New_York,12726 Route 1,Chester,Breckenridge,23831,VA,37.3519264,-77.4148647,Virginia
KROGER,Lombardy,C,02900511,Kroger Limited Partnership I,Kroger,America/New_York,901 N Lombardy St,Richmond,Lombardy,23220,VA,37.5559553,-77.4538601,Virginia
KROGER,Short Pump,C,02900517,Kroger Limited Partnership I,Kroger,America/New_York,11895 W Broad St,Richmond,Short Pump,23233,VA,37.6528767,-77.6257764,Virginia
KROGER,West Broad,C,02900500,Kroger Limited Partnership I,Kroger,America/New_York,9480 W Broad St,Henrico,West Broad,23294,VA,37.6411047,-77.55518,Virginia
KROGER,Staples Mill Marketplace,M,02900519,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,9000 Staples Mill Rd,Henrico,Staples Mill Marketplace,23228,VA,37.6400449,-77.5154884,Virginia
KROGER,Laburnum,C,02900502,Kroger Limited Partnership I,Kroger,America/New_York,4816 S Laburnum Ave,Richmond,Laburnum,23231,VA,37.5197952,-77.351953,Virginia
KROGER,Rutland Marketplace,M,02900515,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,9351 Atlee Rd,Mechanicsville,Rutland Marketplace,23116,VA,37.651862,-77.4023142,Virginia
KROGER,Lithonia,C,01100445,The Kroger Co.,Kroger,America/New_York,6678 Covington Hwy,Lithonia,Lithonia,30058,GA,33.718677,-84.1444901,Georgia
KROGER,Crowes Crossing,C,01100354,The Kroger Co.,Kroger,America/New_York,1232 S Hairston Rd,Stone Mountain,Crowes Crossing,30088,GA,33.7593679,-84.1950041,Georgia
KROGER,Wesley Corners,C,01100375,The Kroger Co.,Kroger,America/New_York,2385 Wesley Chapel Rd,Decatur,Wesley Corners,30035,GA,33.7183148,-84.2174249,Georgia
KROGER,Belevedere Citi-Center,C,01100303,The Kroger Co.,Kroger,America/New_York,3479 Memorial Dr,Decatur,Belevedere Citi-Center,30032,GA,33.7520033,-84.2693406,Georgia
KROGER,Conyers Square,C,01100320,The Kroger Co.,Kroger,America/New_York,1745 Highway 138 SE,Conyers,Conyers Square,30013,GA,33.6438111,-84.0170068,Georgia
KROGER,North Decatur,C,01100459,The Kroger Co.,Kroger,America/New_York,2875 N Decatur Rd,Decatur,North Decatur,30033,GA,33.7918881,-84.2734003,Georgia
KROGER,Treaschwig,C,03400358,Kroger Texas LP,Kroger,America/Chicago,5671 Treaschwig Rd,Spring,Treaschwig,77373,TX,30.0457619,-95.34811,Texas
KROGER,Kroger Marketplace,M,03400137,Kroger Texas LP,Kroger Marketplace,America/Chicago,3731 Riley Fuzzel Rd,Spring,Kroger Marketplace,77386,TX,30.118346,-95.381863,Texas
KROGER,Imperial Oaks,C,03400373,Kroger Texas LP,Kroger,America/Chicago,2301 Rayford Rd,Spring,Imperial Oaks,77386,TX,30.1243945,-95.4073559,Texas
KROGER,Townsen,C,03400190,Kroger Texas LP,Kroger,America/Chicago,9475 FM 1960 Bypass Rd W,Humble,Townsen,77338,TX,30.007065,-95.281223,Texas
KROGER,Whitfield Square,C,01100265,The Kroger Co.,Kroger,America/New_York,1205 N Glenwood Ave,Dalton,Whitfield Square,30721,GA,34.792096,-84.9637409,Georgia
KROGER,Dalton Plaza,C,01100458,The Kroger Co.,Kroger,America/New_York,1365 W Walnut Ave,Dalton,Dalton Plaza,30720,GA,34.7588247,-84.9944607,Georgia
KROGER,Calhoun Place,C,01100393,The Kroger Co.,Kroger,America/New_York,136 W Belmont Dr,Calhoun,Calhoun Place,30701,GA,34.4780605,-84.9375148,Georgia
KROGER,Burgess Crossing,C,01100620,The Kroger Co.,Kroger,America/New_York,115 Bill Wigington Pkwy,Jasper,Burgess Crossing,30143,GA,34.4666765,-84.4625828,Georgia
KROGER,Riverbend Center,C,01100667,The Kroger Co.,Kroger,America/New_York,1476 Turner McCall Blvd SW,Rome,Riverbend Center,30161,GA,34.2482846,-85.1629119,Georgia
KROGER,Rock Prairie,C,03400361,Kroger Texas LP,Kroger,America/Chicago,3535 Longmire Dr,College Station,Rock Prairie,77845,TX,30.5817058,-96.2860029,Texas
KROGER,Boonville,C,03400383,Kroger Texas LP,Kroger,America/Chicago,2303 Boonville Rd,Bryan,Boonville,77808,TX,30.674468,-96.336373,Texas
KROGER,Montgomery,M,03400142,Kroger Texas LP,Kroger Marketplace,America/Chicago,20168 Eva St,Montgomery,Montgomery,77356,TX,30.389937,-95.677995,Texas
KROGER,Huntsville,C,03400145,Kroger Texas LP,Kroger,America/Chicago,223 Interstate 45 S,Huntsville,Huntsville,77340,TX,30.709438,-95.568188,Texas
KROGER,Woodmont Village,C,01100408,The Kroger Co.,Kroger,America/New_York,8020 Cumming Hwy,Canton,Woodmont Village,30115,GA,34.2524835,-84.3580832,Georgia
KROGER,Hickory Flat Commons,C,01100680,The Kroger Co.,Kroger,America/New_York,6766 Hickory Flat Hwy,Canton,Hickory Flat Commons,30115,GA,34.171429,-84.4166476,Georgia
KROGER,Nashville Highway,C,02600538,Kroger Limited Partnership I,Kroger,America/Chicago,845 Nashville Hwy,Columbia,Nashville Highway,38401,TN,35.6305349,-87.0274778,Tennessee
KROGER,James Campbell Blvd,C,02600507,Kroger Limited Partnership I,Kroger,America/Chicago,1202 S James M Campbell Blvd Ste 1,Columbia,James Campbell Blvd,38401,TN,35.6013785,-87.0620471,Tennessee
KROGER,Spring Hill,C,02600594,Kroger Limited Partnership I,Kroger,America/Chicago,4900 Port Royal Rd,Spring Hill,Spring Hill,37174,TN,35.7413483,-86.8917805,Tennessee
KROGER,Thompson Station Mktplace,M,02600588,Kroger Limited Partnership I,Kroger Marketplace,America/Chicago,4726 Traders Way,Thompsons Station,Thompson Station Mktplace,37179,TN,35.7847981,-86.9155773,Tennessee
KROGER,Lewisburg,C,02600534,Kroger Limited Partnership I,Kroger,America/Chicago,301 S Ellington Pkwy,Lewisburg,Lewisburg,37091,TN,35.4430686,-86.7729409,Tennessee
KROGER,Parkway Commons,C,02600570,Kroger Limited Partnership I,Kroger,America/Chicago,3054 Columbia Ave,Franklin,Parkway Commons,37064,TN,35.89369,-86.880956,Tennessee
KROGER,Westhaven Town Village,C,02600568,Kroger Limited Partnership I,Kroger,America/Chicago,411 Whitman St,Franklin,Westhaven Town Village,37064,TN,35.9289693,-86.9183785,Tennessee
KROGER,Independence Square,C,02600576,Kroger Limited Partnership I,Kroger,America/Chicago,595 Hillsboro Rd Ste 305,Franklin,Independence Square,37064,TN,35.9329581,-86.8802121,Tennessee
KROGER,Alexander Plaza,C,02600592,Kroger Limited Partnership I,Kroger,America/Chicago,1203 Murfreesboro Rd,Franklin,Alexander Plaza,37064,TN,35.917724,-86.831732,Tennessee
KROGER,Cool Springs,C,02600526,Kroger Limited Partnership I,Kroger,America/Chicago,2020 Mallory Ln,Franklin,Cool Springs,37067,TN,35.9508457,-86.8166931,Tennessee
KROGER,Mt Gilead,C,01600800,The Kroger Co.,Kroger,America/New_York,555 W Marion Rd,Mount Gilead,Mt Gilead,43338,OH,40.5472654,-82.8465263,Ohio
KROGER,Houk Road,C,01600804,The Kroger Co.,Kroger,America/New_York,801 N Houk Rd,Delaware,Houk Road,43015,OH,40.312909,-83.110079,Ohio
KROGER,Columbus Pike,C,01600857,The Kroger Co.,Kroger,America/New_York,1840 Columbus Pike,Delaware,Columbus Pike,43015,OH,40.2645817,-83.0708511,Ohio
KROGER,Marysville Marketplace,M,01600549,The Kroger Co.,Kroger Marketplace,America/New_York,1501 W 5th St,Marysville,Marysville Marketplace,43040,OH,40.241643,-83.395209,Ohio
KROGER,Dublin,C,01600817,The Kroger Co.,Kroger,America/New_York,7100 Hospital Dr,Dublin,Dublin,43016,OH,40.103387,-83.16438,Ohio
KROGER,Dublin Plaza,Q,01600350,The Kroger Co.,Kroger Fresh Fare,America/New_York,299 W Bridge St,Dublin,Dublin Plaza,43017,OH,40.0978166,-83.1222563,Ohio
KROGER,College Avenue,C,02100347,Kroger Limited Partnership I,Kroger,America/Chicago,1550 E College Ave,Normal,College Avenue,61761,IL,40.5118284,-88.9561112,Illinois
