store_name,street,city,state,zip,phone,longitude,latitude,province,timezone,temp_closed,reopen_date,store_open_date,coming_soon,start_date,end_date,hybrid_stores,temporarily_closed,state_name,brand,updated
FAMILY DOLLAR #10681,4615 Rockbridge Road,Stone Mountain,GA,30083,404-301-6958,-84.204799,33.785969,,America/New_York,N,,08/21/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #289,304 N Jefferson St,Dublin,GA,31021-6124,478-346-0754,-82.90638,32.54234,,America/New_York,N,,11/10/1977 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #10154,1125 N Indian Creek Drive,Clarkston,GA,30021-1230,404-855-0382,-84.241573,33.809169,,America/New_York,N,,03/20/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #11602,2601 Highway 138 Ne,Conyers,GA,30013,678-607-1350,-83.95972125,33.69352887,,America/New_York,N,,09/01/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8346,319 N Stone Mountain Lithonia,Stone Mountain,GA,30088-1527,470-415-5144,-84.16247,33.787578,,America/New_York,N,,06/17/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #215,811 S Peterson Ave,Douglas,GA,31533-5234,912-493-6072,-82.852009,31.499586,,America/New_York,N,,03/13/1975 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3475,4602 E Ponce De Leon Ave,Clarkston,GA,30021-1870,470-668-1882,-84.228895,33.819964,,America/New_York,N,,07/02/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #7203,7184 Rockbridge Rd,Stone Mountain,GA,30087-4710,470-961-4280,-84.103736,33.785826,,America/New_York,N,,06/14/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #7210,7960 Rockbridge Rd,Stone Mountain,GA,30087,770-689-5495,-84.077389,33.774804,,America/New_York,N,,08/17/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12037,2694 Hwy 87 S.,Navarre,FL,32566,850-684-6019,-86.86559953,30.43193825,,America/Chicago,N,,12/07/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #12857,9 Snow Hill Rd,Alamo,GA,30411-0000,912-805-6101,-82.77472,32.15097,,America/New_York,N,,03/24/2022 00:00:00,N,,,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #5607,3855 Lawrenceville Hwy,Tucker,GA,30084-4504,470-610-5853,-84.224123,33.848111,,America/New_York,N,,02/27/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #10281,4949 Buford Hwy.,Chamblee,GA,30341-3503,770-776-3106,-84.286655,33.886588,,America/New_York,N,,01/10/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8737,652 N Main St,Pearson,GA,31642,912-493-6073,-82.849107,31.306994,,America/New_York,N,,08/04/2011 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12308,3295 Centerville Hwy,Snellville,GA,30039,470-508-5704,-84.04238703,33.8134012,,America/New_York,N,,01/31/2019 00:00:00,N,2022-04-10T23:59:59,2022-05-09T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #2394,3201 Tucker Norcross Rd Ste B2,Tucker,GA,30084-2152,470-336-4526,-84.21911,33.88413,,America/New_York,N,,03/02/1994 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3231,1006 Lakes Blvd,Lake Park,GA,31636-3013,229-597-6076,-83.21648,30.682446,,America/New_York,N,,10/02/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #386,244 W. Base Street,Madison,FL,32340-2410,850-601-6053,-83.417243,30.469825,,America/New_York,N,07/25/2024,07/01/1990 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,1,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #4866,510 C G Costin Blvd,Port St Joe,FL,32456,850-705-6006,-85.299885,29.812438,,America/New_York,N,,08/30/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #3891,5345 Jimmy Carter Blvd,Norcross,GA,30093-1515,770-576-2208,-84.20513,33.904082,,America/New_York,N,,08/26/1999 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3144,1317 N Cherokee Road,Social Circle,GA,30025,470-236-0427,-83.7076,33.678256,,America/New_York,N,,10/16/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #11178,3193 Stone Mountain Highway,Snellville,GA,30078,470-289-6551,-84.04385708,33.85210891,,America/New_York,N,,08/04/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8049,"1250 Tech Drive, Suite 480",Norcross,GA,30093-2501,470-433-0929,-84.164647,33.915857,,America/New_York,N,,03/26/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8331,7050 Jimmy Carter Blvd.,Norcross,GA,30092-3257,770-557-3363,-84.242072,33.947102,,America/New_York,N,,11/04/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #13405,851 Oak Road #7,Lawrenceville,GA,30044,770-776-1996,-84.062542,33.888519,,America/New_York,N,,10/31/2022 00:00:00,N,,,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8213,1455 Pleasant Hill Rd,Lawrenceville,GA,30044-3045,770-776-3104,-84.123521,33.939285,,America/New_York,N,,02/25/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #4576,2369 Lawrenceville Hwy Ste L1,Lawrenceville,GA,30044-4456,770-513-4515,-84.060826,33.927823,,America/New_York,N,,03/29/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8557,2630 Old Norcross Road,Lawrenceville,GA,30044,770-776-3105,-84.084955,33.949316,,America/New_York,N,,06/30/2011 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12245,198 Us Highway 98,Eastpoint,FL,32328,786-224-0169,-84.89126,29.735523,,America/New_York,N,,08/01/2019 00:00:00,N,2022-03-27T23:59:59,2022-04-25T23:59:59,Y,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #2928,601 South Mason St,Mount Vernon,GA,30445-3011,912-307-6052,-82.59391,32.173016,,America/New_York,N,,10/25/1996 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8959,200 N Liberty Street,Nicholls,GA,31554-4092,912-670-7055,-82.634498,31.517099,,America/New_York,N,,08/09/2012 00:00:00,N,2021-09-05T23:59:59,2021-09-16T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #604,409 W. Us Hwy 98,Apalachicola,FL,32320-1238,850-323-6564,-85.005713,29.715474,,America/New_York,N,,05/12/1983 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #11394,1896 Old Norcross Rd,Lawrenceville,GA,30044,678-496-9919,-84.0590501,33.95152665,,America/New_York,N,,08/20/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #11520,8292 E Us Hwy 90,Lee,FL,32059-4881,850-601-6054,-83.29870073,30.41904139,,America/New_York,N,,03/31/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #209,772 W Spring St,Monroe,GA,30655-1747,678-635-4098,-83.726189,33.795333,,America/New_York,N,,03/12/1975 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12267,8084 N. Davis Hwy,Pensacola,FL,32514,850-332-2304,-87.21862109,30.50861538,,America/Chicago,N,,10/25/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #11524,1177 Plum Street,Jennings,FL,32053,386-243-6289,-83.10395292,30.6061813,,America/New_York,N,,02/25/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #1047,366 W Trilby St,Wrightsville,GA,31096-1232,404-460-7340,-82.721924,32.732077,,America/New_York,N,,12/20/1985 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #2665,4269 W Main St,Soperton,GA,30456,912-805-6104,-82.59532,32.379086,,America/New_York,N,,08/04/1995 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #11647,7144 N. Palafox Street,Pensacola,FL,32503-7154,850-462-6996,-87.25415563,30.4963934,,America/Chicago,N,,09/22/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #5345,3812 N 9th Ave,Pensacola,FL,32503-2802,850-903-0103,-87.21352,30.452538,,America/Chicago,N,,07/25/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR#1,309 S Harris St,Sandersville,GA,31082,478-521-5211,-82.810282,32.978654,,America/New_York,N,,10/09/1975 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #846,548 N Church St,Homerville,GA,31634-1312,912-599-6000,-82.74990482,31.04425719,,America/New_York,N,,03/28/1985 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #13934,369 S Church Street,Homerville,GA,31634-3014,912-208-7893,-82.743533,31.031808,,America/New_York,N,,12/07/2023 00:00:00,N,,,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #911,5218 N W Street,Pensacola,FL,32505-3111,850-332-2192,-87.251972,30.462718,,America/Chicago,N,,12/12/1984 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #432,2401 West Fairfield Drive,Pensacola,FL,32505,850-903-0102,-87.24475,30.44502,,America/Chicago,N,,04/04/1979 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #10227,711 W Cervantes Street,Pensacola,FL,32501-3037,850-903-0105,-87.22651246,30.41975776,,America/Chicago,N,,02/27/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #8069,1717 N. Pace Blvd.,Pensacola,FL,32505-6031,850-903-0117,-87.241259,30.430808,,America/Chicago,N,,07/15/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #429,1503 S. Jefferson Street,Perry,FL,32348,850-295-6047,-83.58300024,30.1051232,,America/New_York,N,,04/05/1979 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #1936,602 Spring St,Sparta,GA,31087-1141,706-873-4014,-82.974882,33.274905,,America/New_York,N,,07/31/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #5346,6929 Pine Forest Rd,Pensacola,FL,32526-8907,850-332-3173,-87.306975,30.486296,,America/Chicago,N,,07/25/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #7690,2829 West Michigan Ave,Pensacola,FL,32526,850-903-0116,-87.289809,30.460462,,America/Chicago,N,,08/09/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #4505,4322 Lillian Hwy,Pensacola,FL,32506-4217,850-903-0114,-87.27296,30.42716,,America/Chicago,N,,11/16/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #431,120 Chiefs Way  Ste 9,Pensacola,FL,32507-1100,850-903-0100,-87.275085,30.408637,,America/Chicago,N,,04/04/1979 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #1889,8187 W Fairfield Dr,Pensacola,FL,32506-3763,850-903-0112,-87.315883,30.421757,,America/Chicago,N,,04/24/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #7418,1110 Gulf Beach Highway,Pensacola,FL,32507-3248,850-903-0104,-87.289902,30.387795,,America/Chicago,N,,03/22/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #507,210 N Main St,Greensboro,GA,30642-1110,762-815-8122,-83.182943,33.577712,,America/New_York,N,,10/22/1981 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #700,902 S Pierce St,Alma,GA,31510-3527,912-670-7054,-82.462947,31.535329,,America/New_York,N,,12/19/1983 00:00:00,N,2021-09-12T23:59:59,2021-09-23T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #241,1101h E First St,Vidalia,GA,30474-4205,912-386-7782,-82.401606,32.211436,,America/New_York,N,,05/06/1976 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #977,105 Ne Hatley St,Jasper,FL,32052-0988,386-855-7028,-82.94710322,30.51865491,,America/New_York,N,,09/19/1985 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #105,208 N Broad St  #G,Winder,GA,30680-2148,470-617-9426,-83.712805,33.998932,,America/New_York,N,,03/01/1973 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #351,143 E Parker St,Baxley,GA,31513-0001,912-785-6141,-82.346129,31.778319,,America/New_York,N,,08/09/1979 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8137,2061 Hog Mountain Road,Watkinsville,GA,30677-1954,706-705-3258,-83.438825,33.873749,,America/New_York,N,,05/27/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3073,170 S Victory Dr,Lyons,GA,30436,912-216-6006,-82.327796,32.199834,,America/New_York,N,,07/31/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #8706,6165 Highway 124 W,Hoschton,GA,30548,404-942-3247,-83.70508156,34.10806583,,America/New_York,N,,02/21/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #9115,2000 South Georgia Parkway Wes,Waycross,GA,31501,912-670-7056,-82.38919748,31.20947887,,America/New_York,N,,05/24/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #183,501 South Main St,Swainsboro,GA,30401,478-349-7020,-82.32191,32.586308,,America/New_York,N,,01/17/1974 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #694,578 Ossie Davis Parkway,Waycross,GA,31501-4623,912-670-7053,-82.357752,31.21847,,America/New_York,N,,11/23/1983 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #11739,3870 Old Jefferson Road,Athens,GA,30607,762-400-8752,-83.42580285,33.98938211,,America/New_York,N,,02/02/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #6061,60 Butts St,Wadley,GA,30477,478-349-7021,-82.402763,32.862503,,America/New_York,N,,11/26/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3055,4060 Lexington Rd,Athens,GA,30605,762-315-0590,-83.32262,33.93645,,America/New_York,N,,05/16/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12036,995 Winterville Rd,Athens,GA,30605,762-400-8946,-83.34404032,33.9550048,,America/New_York,N,,11/21/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #13815,172 E Main Street,Gibson,GA,30810-3610,762-363-0032,-82.592698,33.23314,,America/New_York,N,,12/07/2023 00:00:00,N,,,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #103,335 North Avenue,Athens,GA,30601-2245,706-715-6008,-83.365301,33.97496,,America/New_York,N,,04/27/1972 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3379,312 East Main Street,Mayo,FL,32066,386-703-6051,-83.171646,30.052696,,America/New_York,N,,07/23/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Florida,Family Dollar,2024-06-05
FAMILY DOLLAR #12233,2941 Mountain View Rd,Gainesville,GA,30504,470-228-3996,-83.85784973,34.25306704,,America/New_York,N,,01/12/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3393,1251 Washington St,Jefferson,GA,30549-2878,762-315-6021,-83.587903,34.129844,,America/New_York,N,,01/28/1999 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #4293,1156 Legion Dr,Warrenton,GA,30828-8927,706-445-1098,-82.667458,33.401741,,America/New_York,N,,09/14/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #3373,1178 Athens Rd,Crawford,GA,30630-2514,762-315-6870,-83.157697,33.882332,,America/New_York,N,,11/25/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #12547,119 Us Highway 1 Bypass,Louisville,GA,30434,478-241-2357,-82.39641,33.00794,,America/New_York,N,,06/18/2020 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #729,3515 W Highway 84,Blackshear,GA,31516,912-900-6012,-82.243238,31.304525,,America/New_York,N,,02/23/1984 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Georgia,Family Dollar,2024-06-05
FAMILY DOLLAR #13493,515 W Main Street,Waverly,TN,37185,931-264-4570,-87.810909,36.08448,,America/Chicago,N,,10/31/2022 00:00:00,N,,,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #13341,147 Hwy 641 N,Camden,TN,38320-1378,731-213-5192,-88.116298,36.061257,,America/Chicago,N,,04/07/2022 00:00:00,N,,,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #13796,15 Carroll Street N,Bruceton,TN,38317,--,-88.2431,36.0387,,America/Chicago,N,,06/06/2024 00:00:00,Y,,,Y,,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #12886,211 Three Oaks Drive,Medina,TN,38355-1501,731-388-5083,-88.78843,35.795746,,America/Chicago,N,,07/22/2021 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #8967,853 Bell Road,Antioch,TN,37013-3101,629-224-0421,-86.650472,36.0502,,America/Chicago,N,,05/10/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #556,219 S Lowry St,Smyrna,TN,37167-3007,615-984-2509,-86.512836,35.977318,,America/Chicago,N,,08/25/1993 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #1949,2935 Nolensville Rd,Nashville,TN,37211-2336,629-837-0716,-86.745,36.1091,,America/Chicago,N,,08/21/1991 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #3996,3610 W Main St,Erin,TN,37061,931-348-0038,-87.713617,36.315608,,America/Chicago,N,,08/02/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #13000,3810 Clifton Avenue,Nashville,TN,37209,629-401-2208,-86.83017073,36.15817185,,America/Chicago,N,,02/28/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #10605,605 E Main Street,Brownsville,TN,38012-2627,731-741-7122,-89.255754,35.594165,,America/Chicago,N,,07/03/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #1033,1015 Jefferson St,Nashville,TN,37208-2531,629-224-0416,-86.795544,36.17193,,America/Chicago,N,,02/13/1986 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #633,2045 Us Highway 45 Byp S,Trenton,TN,38382,731-470-4551,-88.92935,35.967197,,America/Chicago,N,,07/21/1983 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #6742,2734 Whites Creek Pike,Nashville,TN,37207-3707,615-933-3229,-86.805261,36.219871,,America/Chicago,N,,09/13/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #2627,3049 Dickerson Pike,Nashville,TN,37207-2903,629-224-0420,-86.758672,36.228582,,America/Chicago,N,,02/03/1995 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #2297,1152 Gallatin Pike S,Madison,TN,37115-4611,629-208-0280,-86.721521,36.249373,,America/Chicago,N,,08/18/1993 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #12791,9812 Manchester Highway,Morrison,TN,37357,931-271-6049,-85.91236,35.6031,,America/Chicago,N,,03/24/2022 00:00:00,N,,,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #12633,1560 Donelson Parkway,Dover,TN,37058,931-534-5003,-87.89343,36.479904,,America/Chicago,N,,11/20/2020 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #10467,9109 Us 64,Memphis,TN,38016,901-427-6217,-89.759016,35.203844,,America/Chicago,N,,06/26/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #8681,1870 N Germantown Pkwy.,Memphis,TN,38016-2815,901-522-5584,-89.79144,35.176197,,America/Chicago,N,,06/16/2011 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #582,288 South Washington Street,Ripley,TN,38063-1737,731-324-3870,-89.538032,35.740412,,America/Chicago,N,,09/30/1982 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #2748,605 Hwy 51 N,Covington,TN,38019,901-296-6059,-89.64708,35.570427,,America/Chicago,N,,10/13/1995 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #480,2017 Memorial Blvd,Springfield,TN,37172-3913,615-212-5583,-86.879005,36.493143,,America/Chicago,N,,04/01/1982 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #10252,1683 Appling Rd.,Cordova,TN,38016-4907,901-498-6004,-89.815468,35.171752,,America/Chicago,N,,11/14/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #4418,2686 Kirby Whitten Rd,Bartlett,TN,38133,901-450-6866,-89.83701559,35.19888345,,America/Chicago,N,,11/08/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
FAMILY DOLLAR #6010,3141 S Mendenhall Rd,Memphis,TN,38115-2827,901-341-7734,-89.887287,35.062918,,America/Chicago,N,,01/29/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Tennessee,Family Dollar,2024-06-05
