store_number,address,city,state,zip,latitude,longitude,phone,state_name,brand,updated
798,1006 W Main St,Des Arc,AR,72040-9534,34.97712,-91.503624,5014767585,Arkansas,Dollar General,2024-03-13
8050,2550 Airport Rd Ste C,Hot Springs,AR,71913-2119,34.450883,-93.174772,5015473285,Arkansas,Dollar General,2024-03-13
953,2560 Donaghey,Conway,AR,72032-2860,35.1114,-92.4517,5017643801,Arkansas,Dollar General,2024-03-13
13338,869 Highway 13,Mcrae,AR,72102-9638,35.117647,-91.82028,5014341040,Arkansas,Dollar General,2024-03-13
4393,708 Holly St,Mcgehee,AR,71654-2111,33.6291,-91.4026,5014766632,Arkansas,Dollar General,2024-03-13
18225,2794 Mountain Pine Rd,Mountain Pine,AR,71956,34.5714,-93.1574,5015478195,Arkansas,Dollar General,2024-03-13
24669,1414 Hwy 9 S,Perryville,AR,72126-8010,34.9819,-92.7953,5013917502,Arkansas,Dollar General,2024-03-13
12878,379 Highway 65 N,Conway,AR,72032-3506,35.13278,-92.401779,5013587065,Arkansas,Dollar General,2024-03-13
22437,160 Cash Rd Nw,Camden,AR,71701-3833,33.5844,-92.8514,8708990111,Arkansas,Dollar General,2024-03-13
1060,461 California Ave Sw,Camden,AR,71701-4215,33.579048,-92.833114,8707291913,Arkansas,Dollar General,2024-03-13
10572,210 S 6th St,Gurdon,AR,71743,33.9145,-93.1483,8707090867,Arkansas,Dollar General,2024-03-13
10534,616 N Fourche,Perryville,AR,72126-8095,35.008616,-92.80006,5013917096,Arkansas,Dollar General,2024-03-13
23442,7 Mount Vernon Rd,Enola,AR,72047,35.1957,-92.2021,5018498051,Arkansas,Dollar General,2024-03-13
22204,5291 Highway 24,Chidester,AR,71726,33.7035,-93.0208,5016218540,Arkansas,Dollar General,2024-03-13
17940,104 Hwy 8 W,Hamburg,AR,71646-9178,33.3533,-91.8478,8708533123,Arkansas,Dollar General,2024-03-13
23037,417 Dr Mlk Blvd,Dermott,AR,71638,33.5254,-91.4312,4793231352,Arkansas,Dollar General,2024-03-13
14439,7301 Albert Pike,Royal,AR,71968,34.509852,-93.252297,5016259615,Arkansas,Dollar General,2024-03-13
980,1100 Fairview Rd Sw #229,Camden,AR,71701-6417,33.534766,-92.850007,5015070188,Arkansas,Dollar General,2024-03-13
19626,1700 Highway 5,Romance,AR,72136,35.2255,-92.0707,5015968380,Arkansas,Dollar General,2024-03-13
12870,5 Robinson Rd,Wooster,AR,72181,35.202911,-92.457046,5013140330,Arkansas,Dollar General,2024-03-13
3469,101 S Broadview St,Greenbrier,AR,72058-0004,35.2226,-92.3885,5015573186,Arkansas,Dollar General,2024-03-13
24379,915 S Main St,Brinkley,AR,72021-3513,34.8755,-91.1944,8705272050,Arkansas,Dollar General,2024-03-13
16014,6135 Airport Rd,Pearcy,AR,71964,34.42792,-93.2926,5016259019,Arkansas,Dollar General,2024-03-13
15756,450 Hwy 9 (S Broadway),Oppelo,AR,72110-9329,35.103662,-92.767233,5012420313,Arkansas,Dollar General,2024-03-13
14516,205 East Main St.,Plumerville,AR,72127-8819,35.160267,-92.637337,5012428530,Arkansas,Dollar General,2024-03-13
216,914 N Main St,Brinkley,AR,72021-2306,34.8994,-91.194,4796683157,Arkansas,Dollar General,2024-03-13
14623,1811 S. Hwy 267,Searcy,AR,72143-8843,35.224726,-91.749706,5012784522,Arkansas,Dollar General,2024-03-13
14862,333 E. Clifton Street,Morrilton,AR,72110-2807,35.157081,-92.74067,5012158478,Arkansas,Dollar General,2024-03-13
17789,4152 Hwy 36 W,Searcy,AR,72143,35.2634,-91.8896,5012540101,Arkansas,Dollar General,2024-03-13
25446,2801 West Bebee Capps Expressw,Searcy,AR,72143,35.2462,-91.7804,5012540030,Arkansas,Dollar General,2024-03-13
4413,1701 W Pleasure St,Searcy,AR,72143-5165,35.246802,-91.754621,5012784668,Arkansas,Dollar General,2024-03-13
12038,901 Highway 8,Rosedale,MS,38769-9700,33.844775,-91.021024,6627340660,Mississippi,Dollar General,2024-03-13
266,1624 N Business 9,Morrilton,AR,72110-4504,35.168251,-92.722795,5012158275,Arkansas,Dollar General,2024-03-13
9863,710 W Mcrae Ave,Searcy,AR,72143-3627,35.255564,-91.744487,5013807440,Arkansas,Dollar General,2024-03-13
11051,512 W Wilbur D Mills Ave,Kensett,AR,72082-3727,35.2354,-91.671329,5013800065,Arkansas,Dollar General,2024-03-13
7062,107 E 7th St,Smackover,AR,71762-1802,33.36422,-92.724201,5015473464,Arkansas,Dollar General,2024-03-13
731,3015 E Race Ave,Searcy,AR,72143-4807,35.249399,-91.699828,5012784485,Arkansas,Dollar General,2024-03-13
1320,373 Hwy 49,Marvell,AR,72366-0552,34.5576,-90.9065,5012141360,Arkansas,Dollar General,2024-03-13
20876,302 Main St,Elaine,AR,72333,34.3082,-90.8554,5012957805,Arkansas,Dollar General,2024-03-13
18286,2549 Highway 9,Morrilton,AR,72110-9295,35.2138,-92.6995,5012158890,Arkansas,Dollar General,2024-03-13
17432,359 Hwy 25 N,Greenbrier,AR,72058-9450,35.3161,-92.3447,5016696001,Arkansas,Dollar General,2024-03-13
12240,5958 Hwy 36 W,Rose Bud,AR,72137-9707,35.332119,-92.073714,5012784415,Arkansas,Dollar General,2024-03-13
17046,2319 Highway 16,Searcy,AR,72143-9682,35.2914,-91.7705,5012540406,Arkansas,Dollar General,2024-03-13
138,605 N Main St,Hamburg,AR,71646-2715,33.230399,-91.798172,5014766715,Arkansas,Dollar General,2024-03-13
19000,6010 N West Ave,El Dorado,AR,71730,33.281,-92.6671,8706394715,Arkansas,Dollar General,2024-03-13
7726,803 Highway 367,Judsonia,AR,72081-0727,35.282745,-91.644081,5015070386,Arkansas,Dollar General,2024-03-13
15092,551 Highway 385 N,Judsonia,AR,72081-9193,35.311114,-91.677815,5012467847,Arkansas,Dollar General,2024-03-13
17326,529 W Thompson St,Amity,AR,71921,34.2647,-93.4702,5019914353,Arkansas,Dollar General,2024-03-13
12339,77 S Broadway St,Damascus,AR,72039-9235,35.360949,-92.412018,5012784475,Arkansas,Dollar General,2024-03-13
7238,6254 Heber Springs Rd W,Quitman,AR,72131,35.38,-92.2228,5016979705,Arkansas,Dollar General,2024-03-13
8564,1164 Highway 133 N,Crossett,AR,71635-8838,33.1608,-91.944,5012953403,Arkansas,Dollar General,2024-03-13
745,2207 N West Ave,El Dorado,AR,71730-3348,33.2342,-92.6653,5012428776,Arkansas,Dollar General,2024-03-13
23992,3697 E Main St,El Dorado,AR,71730,33.2172,-92.61411,8706396688,Arkansas,Dollar General,2024-03-13
24979,2104 Hwy 367 N,Bald Knob,AR,72010-9443,35.3042,-91.5776,6826518347,Arkansas,Dollar General,2024-03-13
263,1221 W 1st St N,Prescott,AR,71857-3313,33.8077,-93.3761,5012295053,Arkansas,Dollar General,2024-03-13
25471,1202 North College Avenue,El Dorado,AR,71730,33.2245,-92.6744,8708757750,Arkansas,Dollar General,2024-03-13
11579,1523 E Main St,El Dorado,AR,71730-6419,33.211265,-92.646263,5015576773,Arkansas,Dollar General,2024-03-13
4721,139 Hwy 167 North,Bald Knob,AR,72010-4061,35.3235,-91.562,5012784617,Arkansas,Dollar General,2024-03-13
21129,2357 Highway 95,Hattieville,AR,72063,35.321028,-92.731149,5012425710,Arkansas,Dollar General,2024-03-13
2797,840 W Hillsboro St,El Dorado,AR,71730-7053,33.2077,-92.6762,5014589492,Arkansas,Dollar General,2024-03-13
15041,5684 Hwy 9,Center Ridge,AR,72027,35.367204,-92.564088,5013863845,Arkansas,Dollar General,2024-03-13
21713,1406 Dr Martin Luther King Dr,Crossett,AR,71635,33.1184,-91.9642,8706192522,Arkansas,Dollar General,2024-03-13
19802,305 Highway 165 N,Portland,AR,71663-9252,33.2387,-91.5079,5015473401,Arkansas,Dollar General,2024-03-13
2865,158 Highway 70 E,Glenwood,AR,71943,34.3239,-93.541,5014767559,Arkansas,Dollar General,2024-03-13
19663,1990 Highway 200,Rosston,AR,71858,33.5926,-93.2767,4305622208,Arkansas,Dollar General,2024-03-13
17522,502 S 1st St,Stephens,AR,71764,33.4099,-93.0751,8706260676,Arkansas,Dollar General,2024-03-13
25604,3870 West Hillsboro Street,El Dorado,AR,71730,33.2085,-92.7344,8708816662,Arkansas,Dollar General,2024-03-13
11866,9800 Strong Hwy,Strong,AR,71765-9312,33.109821,-92.354663,5017812750,Arkansas,Dollar General,2024-03-13
8491,304 Searcy St,Pangburn,AR,72121-8905,35.425477,-91.835572,5013585047,Arkansas,Dollar General,2024-03-13
4392,706 Highway 65/82 S,Lake Village,AR,71653,33.3262,-91.2923,5014766625,Arkansas,Dollar General,2024-03-13
12232,1100 E School Ave,Shelby,MS,38774-2349,33.951907,-90.757048,6623982310,Mississippi,Dollar General,2024-03-13
11464,208 South Scenic 7 Drive,Ola,AR,72853-0203,35.031282,-93.223977,5013917082,Arkansas,Dollar General,2024-03-13
24611,814 W Main St,Atkins,AR,72823,35.2421,-92.9462,5014765310,Arkansas,Dollar General,2024-03-13
3713,1400 N Church St,Atkins,AR,72823-3231,35.255703,-92.936931,5014998688,Arkansas,Dollar General,2024-03-13
14374,44 Heber Springs Rd W,Heber Springs,AR,72543-9028,35.460288,-92.052236,5012707449,Arkansas,Dollar General,2024-03-13
18811,17036 N State Highway 7,Dardanelle,AR,72834,35.1155,-93.1691,8702047670,Arkansas,Dollar General,2024-03-13
17231,3071 Haynesville Hwy,El Dorado,AR,71730,33.1727,-92.719,5012140165,Arkansas,Dollar General,2024-03-13
15678,10945 Hwy 65 S,Bee Branch,AR,72013,35.45308,-92.396383,5016974210,Arkansas,Dollar General,2024-03-13
209,1302 Highway 64 E,Augusta,AR,72006-9411,35.286,-91.349,5012540352,Arkansas,Dollar General,2024-03-13
21029,3107 Highway 49,Lexa,AR,72355,34.5545,-90.7158,8706630435,Arkansas,Dollar General,2024-03-13
22817,5475 Junction City Hwy,El Dorado,AR,71730-8752,33.1322,-92.6346,8706394336,Arkansas,Dollar General,2024-03-13
12926,902 W Main St,Heber Springs,AR,72543-2927,35.492501,-92.039348,5012707358,Arkansas,Dollar General,2024-03-13
13068,1799 Highway 1 N,Greenville,MS,38703,33.443425,-91.040473,6623943150,Mississippi,Dollar General,2024-03-13
18099,7941 Highway 70 W,Palestine,AR,72372,34.9686,-90.9061,9034800261,Arkansas,Dollar General,2024-03-13
9702,137 Forest Ave,Marianna,AR,72360-2132,34.7774,-90.773,5014766645,Arkansas,Dollar General,2024-03-13
13890,6876 Hwy 64 East,Pottsville,AR,72858-9231,35.247357,-93.035282,5015070476,Arkansas,Dollar General,2024-03-13
17716,1189 Hwy 167 N,Bald Knob,AR,72010-3949,35.4128,-91.5767,5015302040,Arkansas,Dollar General,2024-03-13
24626,160 N Broadway St,Greenville,MS,38701,33.41205,-91.05781,6623361958,Mississippi,Dollar General,2024-03-13
11960,205 W South St,Merigold,MS,38759-0006,33.836,-90.7345,6013452756,Mississippi,Dollar General,2024-03-13
516,2415 Highway 25b,Heber Springs,AR,72543-6216,35.516152,-92.025805,5012707506,Arkansas,Dollar General,2024-03-13
17323,903 N Edmonds,Mccrory,AR,72101,35.267531,-91.199085,5015001207,Arkansas,Dollar General,2024-03-13
12231,401 Highway 1 N,Greenville,MS,38701-3109,33.408273,-91.037154,6623441110,Mississippi,Dollar General,2024-03-13
2882,212 N Sebastian,West Helena,AR,72390-2449,34.546746,-90.644479,5013400205,Arkansas,Dollar General,2024-03-13
20077,2844 Highway 70 W,Amity,AR,71921,34.251186,-93.641717,5015664125,Arkansas,Dollar General,2024-03-13
9013,1427 S Main St,Greenville,MS,38701-7000,33.3848,-91.0536,6623943155,Mississippi,Dollar General,2024-03-13
9699,2220 Hwy 82 E,Greenville,MS,38702-6840,33.400338,-91.022025,6623943010,Mississippi,Dollar General,2024-03-13
6869,1301 W Highway 8,Cleveland,MS,38732-2240,33.7495,-90.7451,6625798610,Mississippi,Dollar General,2024-03-13
6843,741 Highway 270 E,Mount Ida,AR,71957-8003,34.54928,-93.624661,5017812612,Arkansas,Dollar General,2024-03-13
18879,5479 Highway 371,Blevins,AR,71825,33.8716,-93.5745,5019914736,Arkansas,Dollar General,2024-03-13
24173,6959 Edgemont Rd,Higden,AR,72067,35.5412,-92.2218,5012381217,Arkansas,Dollar General,2024-03-13
25470,2400 Heber Springs Road North,Tumbling Shoals,AR,72581,35.5414,-91.9629,5012707085,Arkansas,Dollar General,2024-03-13
11621,431 E Main St,Bradford,AR,72020-9264,35.421504,-91.449442,5012540878,Arkansas,Dollar General,2024-03-13
7514,1995 Highway 1 S,Greenville,MS,38701-7805,33.363774,-91.041446,6623361447,Mississippi,Dollar General,2024-03-13
16196,808 S. State Street,Clarksdale,MS,38614-4804,34.1872,-90.5843,6623512822,Mississippi,Dollar General,2024-03-13
3172,1242 State Hwy 22,Dardanelle,AR,72834-3006,35.22418,-93.166223,4793700020,Arkansas,Dollar General,2024-03-13
4925,2410 E Main St Ste A,Russellville,AR,72802-2277,35.277569,-93.10479,8707242336,Arkansas,Dollar General,2024-03-13
29,7985 Edgemont Rd,Greers Ferry,AR,72067,35.5644,-92.1899,5015506001,Arkansas,Dollar General,2024-03-13
9375,403 Gaines Hwy 61,Boyle,MS,38730-9670,33.706722,-90.719878,6624412620,Mississippi,Dollar General,2024-03-13
10680,4091 Hwy 8 E,Cleveland,MS,38732-1284,33.7473,-90.7008,6624412862,Mississippi,Dollar General,2024-03-13
16069,205 Columbia Street,Helena,AR,72342-3410,34.524134,-90.591706,5015479334,Arkansas,Dollar General,2024-03-13
22174,236 Desoto Ave,Clarksdale,MS,38614-4422,34.202898,-90.567379,6624830464,Mississippi,Dollar General,2024-03-13
18493,106 E Main St,Norman,AR,71960,34.4577,-93.682,4797775010,Arkansas,Dollar General,2024-03-13
4312,1005 E 8th St,Danville,AR,72833-9653,35.054325,-93.383853,5017620039,Arkansas,Dollar General,2024-03-13
25217,22580 N State Highway 27,Dardanelle,AR,72834,35.181,-93.2518,4792293049,Arkansas,Dollar General,2024-03-13
1734,512 S Arkansas Ave,Russellville,AR,72801-5904,35.273511,-93.13429,8708880890,Arkansas,Dollar General,2024-03-13
14034,2331 Old Hwy 124,Russellville,AR,72802-9562,35.3002,-93.1061,4793268540,Arkansas,Dollar General,2024-03-13
13414,2682 Hwy 1 South,Greenville,MS,38703,33.3285,-91.0432,6623364900,Mississippi,Dollar General,2024-03-13
11956,2221 N State St,Clarksdale,MS,38614-6102,34.20037,-90.550315,6623512217,Mississippi,Dollar General,2024-03-13
1793,298 E 13th Street,Murfreesboro,AR,71958-0730,34.070482,-93.687631,8704035555,Arkansas,Dollar General,2024-03-13
6816,2610 W Main St,Russellville,AR,72801-2535,35.28649,-93.159208,5013400835,Arkansas,Dollar General,2024-03-13
16448,7150 Sr 124,Russellville,AR,72802,35.33519,-93.05512,5012511950,Arkansas,Dollar General,2024-03-13
11588,104 Highway 61,Shaw,MS,38773-0069,33.602873,-90.764625,6626262005,Mississippi,Dollar General,2024-03-13
14625,2910 North Arkansas Ave,Russellville,AR,72802,35.310547,-93.137317,5015070489,Arkansas,Dollar General,2024-03-13
14772,5140 N. Washington St,Forrest City,AR,72335-7678,35.0589,-90.8093,5014000280,Arkansas,Dollar General,2024-03-13
12085,412 N Washington St,Forrest City,AR,72335-3359,35.012608,-90.785873,5014766635,Arkansas,Dollar General,2024-03-13
3148,1700 E 3rd St,Hope,AR,71801-6122,33.669534,-93.571685,4797093911,Arkansas,Dollar General,2024-03-13
11746,107 North Olive,Waldo,AR,71770,33.352149,-93.296435,5014909510,Arkansas,Dollar General,2024-03-13
11868,525 N Main St,Junction City,AR,71749,33.020819,-92.724259,5012420832,Arkansas,Dollar General,2024-03-13
3979,414 Hwy 65 N,Clinton,AR,72031-6515,35.5964,-92.457,5012707285,Arkansas,Dollar General,2024-03-13
9276,6175 Batesville Blvd,Pleasant Plains,AR,72568-0010,35.561029,-91.621039,5014240365,Arkansas,Dollar General,2024-03-13
8030,331 Highway 82 E,Leland,MS,38756-9354,33.398408,-90.892066,6627711455,Mississippi,Dollar General,2024-03-13
30472,503 N Hervey Street,Hope,AR,71801,33.67232,-93.59711,8702926020,Arkansas,Dollar General,2024-03-13
4448,803 East Main,Magnolia,AR,71753-3120,33.2667,-93.2295,7405739089,Arkansas,Dollar General,2024-03-13
8025,14678 Highway 16 E,Shirley,AR,72153,35.6287,-92.2603,5014998412,Arkansas,Dollar General,2024-03-13
11065,2904 S Highway 65,Eudora,AR,71640-2648,33.110946,-91.257984,5019914675,Arkansas,Dollar General,2024-03-13
22004,3735 W Highway 270,Pencil Bluff,AR,71965,34.6314,-93.7353,8705130324,Arkansas,Dollar General,2024-03-13
22698,406 W Main St,Magnolia,AR,71753-3406,33.2679,-93.2441,4793881023,Arkansas,Dollar General,2024-03-13
4252,8898 Market Street,Dover,AR,72837-9111,35.391502,-93.110978,5012428686,Arkansas,Dollar General,2024-03-13
17124,16134 Sr 105 N,Hector,AR,72843-8915,35.4487,-92.9747,5016696007,Arkansas,Dollar General,2024-03-13
16059,3300 Main Street,Marion,LA,71260-3403,32.90018,-92.251,3186200588,Louisiana,Dollar General,2024-03-13
11801,6720 Heber Springs Rd N,Drasco,AR,72530-0261,35.633767,-91.946443,5012381128,Arkansas,Dollar General,2024-03-13
18085,445 Highway 79 N,Magnolia,AR,71753-3273,33.2317,-93.2272,8706260650,Arkansas,Dollar General,2024-03-13
11620,10362 Us Hwy 64 West,London,AR,72847,35.332024,-93.252455,5012425395,Arkansas,Dollar General,2024-03-13
23034,10795 Heber Springs Rd N,Concord,AR,72523,35.6629,-91.8496,5012381568,Arkansas,Dollar General,2024-03-13
11905,350 Martin Luther King Dr,Ruleville,MS,38771-4401,33.732234,-90.550347,6626183780,Mississippi,Dollar General,2024-03-13
24493,4218 Hwy 49 N,Drew,MS,38737,33.8159,-90.5226,6624822720,Mississippi,Dollar General,2024-03-13
23240,12019 State Route 7 N,Dover,AR,72837,35.4239,-93.1352,5013308223,Arkansas,Dollar General,2024-03-13
24117,3602 Ar 174 S,Hope,AR,71801,33.58899,-93.64866,8707291604,Arkansas,Dollar General,2024-03-13
17282,108 E Broadway,Havana,AR,72842-5500,35.1097,-93.5298,5015473508,Arkansas,Dollar General,2024-03-13
21091,304 Kilbourne Ave,Kilbourne,LA,71253,32.999754,-91.314289,3184282379,Louisiana,Dollar General,2024-03-13
25958,220 Highway 49 W,Tutwiler,MS,38963,34.0121,-90.4261,6292788220,Mississippi,Dollar General,2024-03-13
20063,19715 E State Highway 22,New Blaine,AR,72851,35.289909,-93.415685,4793680268,Arkansas,Dollar General,2024-03-13
18598,23756 Highway 64,Knoxville,AR,72845-8588,35.3834,-93.3649,5015573603,Arkansas,Dollar General,2024-03-13
624,421 Issac Perkins Byp,Nashville,AR,71852-3801,33.948607,-93.842971,5015479890,Arkansas,Dollar General,2024-03-13
21694,46 E Priddy St,Magazine,AR,72943-8403,35.14975,-93.806196,4793085536,Arkansas,Dollar General,2024-03-13
676,1130 Main Ave,Dierks,AR,71833-0093,34.1277,-94.0165,5019914320,Arkansas,Dollar General,2024-03-13
17523,202 N 5th St,Scranton,AR,72863-8960,35.3624,-93.5355,4799741072,Arkansas,Dollar General,2024-03-13
25472,643 S Main St,Waldron,AR,72958,34.8947,-94.0904,4793391074,Arkansas,Dollar General,2024-03-13
3637,675 East Main St,Booneville,AR,72927-4134,35.1406,-93.9125,4793224315,Arkansas,Dollar General,2024-03-13
3146,1002 E Walnut St,Paris,AR,72855-4122,35.290951,-93.720741,4792796202,Arkansas,Dollar General,2024-03-13
5879,250 W Main,Lamar,AR,72846-0908,35.444013,-93.390148,4793342453,Arkansas,Dollar General,2024-03-13
4143,1022 W 2nd St,Waldron,AR,72958-7452,34.9004,-94.1019,4794377646,Arkansas,Dollar General,2024-03-13
15872,204 W. Runnels Road,Mineral Springs,AR,71851,33.87601,-93.91975,8706862650,Arkansas,Dollar General,2024-03-13
756,1147 S Rogers St,Clarksville,AR,72830-9158,35.458612,-93.460217,5012420879,Arkansas,Dollar General,2024-03-13
21010,1102 E Main St,Clarksville,AR,72830,35.4702,-93.44,4794310205,Arkansas,Dollar General,2024-03-13
13954,1312 West Main St,Clarksville,AR,72830-3328,35.471975,-93.477824,5019914489,Arkansas,Dollar General,2024-03-13
25278,2801 W Main St,Clarksville,AR,72830,35.4623,-93.5243,4793085906,Arkansas,Dollar General,2024-03-13
13306,1208 Hwy 71 S,Mena,AR,71953-8007,34.571717,-94.245611,4793852772,Arkansas,Dollar General,2024-03-13
25329,3273 Hwy 21,Clarksville,AR,72830,35.5143,-93.4285,4797050311,Arkansas,Dollar General,2024-03-13
17390,8770 W State Highway 22,Ratcliff,AR,72951,35.3021,-93.8615,4797093077,Arkansas,Dollar General,2024-03-13
17958,1531 E Highway 64,Coal Hill,AR,72832-8704,35.4366,-93.6557,5019914173,Arkansas,Dollar General,2024-03-13
12302,501 E Park St,Altus,AR,72821-8781,35.446355,-93.75733,8708980217,Arkansas,Dollar General,2024-03-13
14537,114 E.Main Street,Lockesburg,AR,71846-9621,33.96685,-94.166993,5014068722,Arkansas,Dollar General,2024-03-13
23932,4736 Us Highway 71,Hatfield,AR,71945-7111,34.48731,-94.37718,4793268920,Arkansas,Dollar General,2024-03-13
16209,7762 Highway 71 South,Wickes,AR,71973,34.2974,-94.33981,5014767720,Arkansas,Dollar General,2024-03-13
25749,1924 Hwy 71n,Gillham,AR,71841,34.1737,-94.3146,8704064182,Arkansas,Dollar General,2024-03-13
3254,1702 E Main St,Charleston,AR,72933-9624,35.29712,-94.02567,4792750775,Arkansas,Dollar General,2024-03-13
23239,2589 S Highway 23,Ozark,AR,72949,35.4481,-93.8311,4795799328,Arkansas,Dollar General,2024-03-13
4432,520 N Caldwell Ave,Mansfield,AR,72944,35.0629,-94.2433,4793224555,Arkansas,Dollar General,2024-03-13
11586,5581 Highway 71 S,Cove,AR,71937-0294,34.434219,-94.410869,4793107610,Arkansas,Dollar General,2024-03-13
24516,131 Hwy 71 Sw,Huntington,AR,72940-3427,35.0813,-94.2636,4798959537,Arkansas,Dollar General,2024-03-13
3149,1906 W Commercial St,Ozark,AR,72949-2904,35.4895,-93.8456,4792796212,Arkansas,Dollar General,2024-03-13
639,210 E Collin Raye Dr,De Queen,AR,71832-2014,34.046289,-94.339962,5019914510,Arkansas,Dollar General,2024-03-13
11589,1110 E Antigo St,Stamps,AR,71860-8850,33.366,-93.484,5017810710,Arkansas,Dollar General,2024-03-13
