store_number,store_type,store_name,timezone,latitude,longitude,street,city,state,zip,phone,state_name
421,R,Westwinds of Boca,-5,26.364796,-80.201004,9846 Glades Rd,Boca Raton,FL,33434-3917,5618525580,Florida
428,R,Woodfield Plaza,-5,26.395497,-80.14707,3003 Yamato Rd Ste C9,Boca Raton,FL,33434-5355,5612415005,Florida
1708,R,Polo Club Shops,-5,26.410221,-80.123965,5050 Champion Blvd,Boca Raton,FL,33496,5619815390,Florida
1704,R,Marvin Gardens,-5,34.986993,-80.771686,1615 Providence Rd S,Marvin,NC,28173,7048430119,North Carolina
181,R,Plaza at Delray,-5,26.443814,-80.070522,1538 S Federal Hwy,Delray Beach,FL,33483-5032,5612721291,Florida
1483,R,Steele Creek Cr,-5,35.104818,-80.988032,12810 S Tryon St,Charlotte,NC,28273-6949,7045870339,North Carolina
1568,R,Prince Creek,-5,33.585897,-79.05471,11920 Hwy 707 Ste A,Murrells Inlet,SC,29576,8433570739,South Carolina
568,R,Brookside Square,-5,26.288287,-80.269933,10701 Wiles Rd,Coral Springs,FL,33076-2014,9547962090,Florida
324,R,West Boca Plaza,-5,26.334824,-80.204318,22973 State Road 7,Boca Raton,FL,33428-5400,5614885994,Florida
1442,R,Ballantyne Twn Ctr,-5,35.042578,-80.849648,11222 Providence Rd W,Charlotte,NC,28277,7047162344,North Carolina
1114,R,Coral Ridge Dr,-5,26.271796,-80.280979,11600 W Sample Rd,Coral Springs,FL,33065-2650,9545095288,Florida
1416,R,Northshore Twn Ctr,-5,35.860602,-84.076462,2010 Town Center Blvd,Knoxville,TN,37922-6677,8654700720,Tennessee
369,R,Hidden Valley,-5,26.415659,-80.076212,7431 N Federal Hwy,Boca Raton,FL,33487-1601,5612419700,Florida
1361,R,Garden Shops/Boca,-5,26.347436,-80.157364,7060 W Palmetto Park Rd,Boca Raton,FL,33433-3411,5613380648,Florida
1159,R,Boca Village Sq,-5,26.362007,-80.135838,21230 Saint Andrews Blvd,Boca Raton,FL,33433-2435,5615442422,Florida
1719,R,Riverside Square,-5,26.285457,-80.235634,8160 Wiles Rd,Coral Springs,FL,33067,9546885340,Florida
406,R,Coral Creek S/C,-5,26.311066,-80.200249,6570 N State Road 7,Coconut Creek,FL,33073-3625,9544250400,Florida
549,R,Lakeview Center,-5,26.247989,-80.281243,1400 Coral Ridge Dr,Coral Springs,FL,33071-5433,9543461705,Florida
872,R,Westcreek Commons,-5,26.3162,-80.187895,4760 W Hillsboro Blvd,Coconut Creek,FL,33073-4339,9544225485,Florida
21,R,Glades Crossing,-5,26.139109,-80.420603,2465 Glades Cir,Weston,FL,33327-2204,9542170022,Florida
1311,R,N University Dr,-5,26.258541,-80.247997,2201 N University Dr,Coral Springs,FL,33071-6185,9547572296,Florida
785,R,Spanish River,-5,26.386907,-80.078116,4141 N Federal Hwy,Boca Raton,FL,33431-4528,5613610529,Florida
1546,R,Weaver Plaza,-5,35.705868,-82.568792,165 Weaver Blvd,Weaverville,NC,28787,8286581020,North Carolina
637,R,Winston Park Plz,-5,26.297343,-80.18824,5365 Lyons Rd,Coconut Creek,FL,33073-2810,9544270563,Florida
1415,R,Turkey Creek,-5,35.893532,-84.170032,11656 Parkside Dr,Knoxville,TN,37934-2659,8656753018,Tennessee
553,R,Palmetto Park Sq,-5,26.353252,-80.111932,1339 W Palmetto Park Rd,Boca Raton,FL,33486-3303,5613625305,Florida
1521,R,Hoffman Village,-5,35.225432,-81.132646,1949 Hoffman Rd,Gastonia,NC,28054-6574,7048537000,North Carolina
1834,R,Ramblewood Square,-5,26.245985,-80.251546,1285 N University Dr,Coral Springs,FL,33071-8314,7542406239,Florida
348,R,Deerfield Mall,-5,26.315779,-80.153837,3740 W Hillsboro Blvd,Deerfield Beach,FL,33442-9411,9544812266,Florida
2017,R,Carmel Commons,-5,35.087197,-80.844843,11525 Carmel Commons Blvd,Charlotte,NC,28226-5317,,North Carolina
1121,R,Coral Landings II,-5,26.272391,-80.209821,6270 W Sample Rd,Coral Springs,FL,33067-3176,9543445560,Florida
242,R,Tamarac Town Sq,-5,26.227212,-80.271192,8245 NW 88th Ave,Tamarac,FL,33321-1541,9547261990,Florida
1459,R,Fifth Avenue Shops,-5,26.36859,-80.076255,1968 NE 5th Ave,Boca Raton,FL,33431-7702,5617509476,Florida
1480,R,Whitehall Commons,-5,35.146041,-80.929796,8120 S Tryon St,Charlotte,NC,28273-3325,7045832323,North Carolina
1713,R,Smoky Mt. Gateway,-5,35.882912,-83.574057,750 Winfield Dunn Pkwy Ste 100,Sevierville,TN,37876,8654291734,Tennessee
600,R,Mercado Real,-5,26.340378,-80.087615,1001 S Federal Hwy,Boca Raton,FL,33432-7333,5614172445,Florida
583,R,Weston Lakes Plaza,-5,26.11808,-80.391644,294 Indian Trace,Weston,FL,33326-4509,9543844190,Florida
246,R,Sawgrass Promenade,-5,26.301834,-80.135133,1337 S Military Trl,Deerfield Beach,FL,33442-7634,9544275828,Florida
1895,R,Palm Lakes Plaza,-5,26.233984,-80.22259,7230 W Atlantic Blvd,Margate,FL,33063-4236,,Florida
777,R,Sunrise West Plaza,-5,26.192351,-80.274328,9300 W Commercial Blvd,Sunrise,FL,33351-4302,9547480418,Florida
805,R,Coconut Creek Plz,-5,26.246216,-80.188588,4849 Coconut Creek Pkwy,Coconut Creek,FL,33063-3944,9549752490,Florida
302,R,Midway Plaza,-5,26.196949,-80.255352,5881 N University Dr,Tamarac,FL,33321-4618,9547217800,Florida
239,R,Welleby Plaza,-5,26.170806,-80.286769,10155 W Oakland Park Blvd,Sunrise,FL,33351-6918,9547485300,Florida
822,R,Western Woods Plz,-5,26.206241,-80.236914,8140 W McNab Rd,North Lauderdale,FL,33068-4138,9547220599,Florida
861,R,Hillsboro Square,-5,26.315063,-80.088261,150 S Federal Hwy,Deerfield Beach,FL,33441-4128,9544275537,Florida
509,R,Sawgrass Square,-5,26.144165,-80.315531,12500 W Sunrise Blvd,Sunrise,FL,33323-2987,9548511000,Florida
759,R,Weston Town Center,-5,26.098252,-80.380866,1601 Promenade Blvd,Weston,FL,33326-3652,9546600322,Florida
1469,R,Country Isles Plz,-5,26.104342,-80.363097,1170 Weston Rd,Weston,FL,33326-1915,9543853013,Florida
1484,R,McKee Farms,-5,35.082244,-80.729937,3110 Fincher Farm Rd,Matthews,NC,28105-5462,7048146001,North Carolina
294,R,Cypress Lakes,-5,26.212312,-80.205839,1297 S State Road 7,North Lauderdale,FL,33068-4021,9549733337,Florida
372,R,Shenandoah Square,-5,26.116511,-80.332729,13700 W State Road 84,Davie,FL,33325-5302,9544720018,Florida
1806,R,Coventry Marketplace,-5,33.664261,-78.969373,955 Wood Duck Dr,Myrtle Beach,SC,29577-9412,8432931012,South Carolina
1418,R,University Commons,-5,35.94992,-83.939717,2429 University Commons Way,Knoxville,TN,37919,8655226313,Tennessee
1556,R,Hanfield Village,-5,35.048042,-80.642218,5132 Old Charlotte Hwy,Monroe,NC,28110,7042896598,North Carolina
747,R,Plaza,-5,26.116762,-80.315844,225 S Flamingo Rd,Plantation,FL,33325-2817,9544725110,Florida
2007,R,Shopper's Haven,-5,26.274925,-80.098137,3435 N Federal Hwy,Pompano Beach,FL,33064-6605,,Florida
56,R,Venetian Isle S/C,-5,26.276259,-80.095874,3700 N Federal Hwy,Lighthouse Point,FL,33064-6610,9547863056,Florida
1776,R,Plantation Promenade,-5,26.134876,-80.28377,10065 Cleary Blvd,Plantation,FL,33324-1063,9544243084,Florida
748,R,Palm Aire,-5,26.21529,-80.171477,1140 SW 36th Ave,Pompano Beach,FL,33069-4835,9549750119,Florida
787,R,Sunshine Plaza,-5,26.188354,-80.205825,4121 W Commercial Blvd,Tamarac,FL,33319-3303,9547354808,Florida
645,R,Jacaranda Plaza,-5,26.149088,-80.259018,8101 W Sunrise Blvd,Plantation,FL,33322-5401,9544521362,Florida
1109,R,Inverrary Falls,-5,26.166144,-80.230155,5855 W Oakland Park Blvd Ste 203,Lauderhill,FL,33313-1321,9547351328,Florida
728,R,Beacon Light,-5,26.261911,-80.097523,2450 N Federal Hwy,Lighthouse Point,FL,33064-6854,9547843011,Florida
1079,R,Weston Commons,-5,26.065035,-80.364584,4567 Weston Rd,Weston,FL,33331-3141,9542171195,Florida
743,R,Laguna Isles,-5,26.030731,-80.407655,19441 Sheridan St,Fort Lauderdale,FL,33332-1653,9544341668,Florida
1040,R,Veranda Shoppes,-5,26.127291,-80.261489,550 N Pine Island Rd,Plantation,FL,33324-1308,9544755285,Florida
693,R,Pine Lake Plaza,-5,26.225139,-80.12447,411 S Cypress Rd,Pompano Beach,FL,33060-7135,9547843277,Florida
396,R,Regency Square,-5,26.059834,-80.348129,4901 SW 148th Ave,Davie,FL,33330-2400,9546801900,Florida
1453,R,Shops at Southline,-5,35.206656,-80.862544,2222 South Blvd,Charlotte,NC,28203-6581,7043732122,North Carolina
1393,R,Pompano S/C,-5,26.23307,-80.09845,2511 E Atlantic Blvd,Pompano Beach,FL,33062-5217,9547867964,Florida
1518,R,Cotswold,-5,35.1778,-80.799397,4425 Randolph Rd,Charlotte,NC,28211,7043675208,North Carolina
703,R,Plantation Town Sq,-5,26.122307,-80.239144,6921 W Broward Blvd,Plantation,FL,33317-2902,9543279705,Florida
252,R,Pine Island Ridge,-5,26.100747,-80.266708,8842 W State Road 84,Davie,FL,33324-4415,9544724511,Florida
1036,R,Pompano Plaza,-5,26.212721,-80.107837,1405 S Federal Hwy,Pompano Beach,FL,33062-7240,9547843725,Florida
1345,R,Plantation,-5,26.106615,-80.251511,1181 S University Dr,Plantation,FL,33324-3322,9545770542,Florida
750,R,Northridge S/C,-5,26.190995,-80.134416,1003 E Commercial Blvd,Oakland Park,FL,33334-3957,9544919330,Florida
528,R,Silver Lakes,-5,26.009367,-80.391493,18341 Pines Blvd,Pembroke Pines,FL,33029-1413,9544306100,Florida
619,R,Coquina Plaza,-5,26.030951,-80.357743,15801 Sheridan St,Southwest Ranches,FL,33331-3487,9544426869,Florida
1662,R,Dixie Crossing,-5,26.187916,-80.13497,950 E Commercial Blvd,Oakland Park,FL,33334,9547765435,Florida
1510,R,Forest Square,-5,33.75856,-78.958811,2170 Oakheart Rd,Myrtle Beach,SC,29579-1253,8439034603,South Carolina
114,R,Central S/C,-5,26.16554,-80.148,100 W Oakland Park Blvd,Wilton Manors,FL,33311-2522,9545654891,Florida
1526,R,Countryside Shops,-5,26.04682,-80.311022,5656 S Flamingo Rd,Cooper City,FL,33330,9544348240,Florida
591,R,Sea Ranch Lakes,-5,26.19743,-80.097226,4703 N Ocean Dr,Sea Ranch Lakes,FL,33308-2914,9547843707,Florida
1301,R,Pine Lake Plaza,-5,26.062914,-80.281475,10018 Griffin Rd,Cooper City,FL,33328-3301,9544345728,Florida
1068,R,Paraiso Parc,-5,26.009493,-80.355703,15729 Pines Blvd,Pembroke Pines,FL,33027-1206,9544312094,Florida
1795,R,16000 Pines Market,-5,26.005559,-80.360254,16024 Pines Blvd #101,Pembroke Pines,FL,33027-1168,9544321075,Florida
674,R,Sunset Lakes,-5,25.980048,-80.392648,18409 Miramar Pkwy,Miramar,FL,33029-5802,9544473334,Florida
774,R,Five Points,-5,26.160652,-80.132511,2633 N Dixie Hwy,Wilton Manors,FL,33334-3724,9545666363,Florida
70,R,Coral Ridge S/C,-5,26.169692,-80.117669,3400 N Federal Hwy,Fort Lauderdale,FL,33306-1036,9545649612,Florida
837,R,Westport Plaza,-5,26.08726,-80.230723,6525 Nova Dr,Davie,FL,33317-7401,9544239599,Florida
1606,R,Davie S/C,-5,26.062487,-80.253562,4701 S University Dr,Davie,FL,33328,9544306630,Florida
1124,R,Riverland Center,-5,26.104138,-80.193335,3500 Davie Blvd,Fort Lauderdale,FL,33312-3438,9547912180,Florida
1818,R,Lauderdale Beach,-5,26.16525,-80.101183,2985 N Ocean Blvd,Fort Lauderdale,FL,33308-7527,,Florida
2005,R,Bal Harbour Square,-5,26.149801,-80.119354,1750 N Federal Hwy,Fort Lauderdale,FL,33305-2543,,Florida
1570,R,Village Square,-5,26.0215,-80.2983,1657 N Hiatus Rd,Pembroke Pines,FL,33026,9544427391,Florida
1094,R,Sunrise Boulevard,-5,26.138488,-80.129242,1415 E Sunrise Blvd,Fort Lauderdale,FL,33304-2324,9548888915,Florida
303,R,Flamingo Pines Plz,-5,26.005905,-80.314269,170 S Flamingo Rd,Pembroke Pines,FL,33027-1720,9544379500,Florida
1470,R,Mint Hill Commons,-5,35.170941,-80.659553,6828 Matthews Mint Hill Rd,Mint Hill,NC,28227-9324,7045730234,North Carolina
820,R,Cooper City Comm,-5,26.03267,-80.266888,9359 Sheridan St,Cooper City,FL,33024,9544332262,Florida
673,R,Monarch Lakes,-5,25.98053,-80.337493,14375 Miramar Pkwy,Miramar,FL,33027-4134,9544479212,Florida
1297,R,Galleria,-5,26.138843,-80.112149,2501 E Sunrise Blvd,Fort Lauderdale,FL,33304-3203,9543900225,Florida
850,R,Las Olas,-5,26.114192,-80.143786,601 S Andrews Ave,Fort Lauderdale,FL,33301-2833,9547288330,Florida
1598,R,Pines City Center,-5,26.006662,-80.286173,10450 Pines Blvd,Pembroke Pines,FL,33026,9544372457,Florida
871,R,Paradise Promenade,-5,26.047423,-80.225675,5997 Stirling Rd,Davie,FL,33314-7225,9545814393,Florida
1699,R,Monarch Town Center,-5,25.980515,-80.315375,12681 Miramar Pkwy,Miramar,FL,33027,9546025242,Florida
652,R,Miramar Commons,-5,25.991307,-80.294414,11000 Pembroke Rd,Miramar,FL,33025-1704,9544417918,Florida
1812,R,Mkplace at the Mill,-5,33.75309,-78.870153,136 Sapwood Rd,Myrtle Beach,SC,29579-3738,8439032807,South Carolina
715,R,Oakbridge,-5,26.061554,-80.184996,3102 Griffin Rd,Dania Beach,FL,33312,9549610717,Florida
12,R,Pembroke Commons,-5,26.013747,-80.25175,600 N University Dr,Pembroke Pines,FL,33024-6731,9544334400,Florida
1097,R,The Harbor Shops,-5,26.097175,-80.130187,1940 Cordova Rd,Fort Lauderdale,FL,33316-2156,9548472844,Florida
679,R,Taft Hollywood S/C,-5,26.025811,-80.226518,6901 Taft St,Hollywood,FL,33024-3801,9549611770,Florida
188,R,Gardens Square,-5,25.943863,-80.341206,8601 NW 186th St,Hialeah,FL,33015-2553,3058290423,Florida
368,R,River Run Plaza,-5,25.982233,-80.277748,9951 Miramar Pkwy,Miramar,FL,33025-2397,9544376124,Florida
53,R,Sheridan Plaza,-5,26.034569,-80.197208,5211 Sheridan St,Hollywood,FL,33021-3344,9549876331,Florida
1163,R,Kensington Place,-6,35.813332,-86.36847,1731 S Rutherford Blvd Ste S,Murfreesboro,TN,37130-5957,6158494290,Tennessee
262,R,Country Club Plaza,-5,25.941051,-80.309014,18496 NW 67th Ave,Hialeah,FL,33015-3440,3058224636,Florida
1524,R,Grande Dunes,-5,33.751035,-78.815944,7925 N Kings Hwy,Myrtle Beach,SC,29572-3056,8434491660,South Carolina
1804,R,Shoppes of Highland,-5,25.900614,-80.357876,3685 W 85th Path,Hialeah,FL,33018,7868046444,Florida
788,R,Beachway Plaza,-5,26.05134,-80.13653,402 E Dania Beach Blvd,Dania Beach,FL,33004-3040,9549204289,Florida
167,R,Miramar Town Ctr,-5,25.981077,-80.225243,6890 Miramar Pkwy,Miramar,FL,33023-6000,9549669100,Florida
1234,R,Market/Salem Cove,-6,35.812705,-86.457707,2650 New Salem Hwy,Murfreesboro,TN,37128-5265,6158957096,Tennessee
586,R,Paraiso Plaza,-5,25.896259,-80.349819,3339 W 80th St,Hialeah,FL,33018-5065,3058192600,Florida
432,R,Hollywood Mall,-5,26.014527,-80.173661,3251 Hollywood Blvd,Hollywood,FL,33021,9549645005,Florida
1454,R,West Lake Commons,-5,26.032348,-80.140247,1700 Sheridan St,Hollywood,FL,33020-2275,9549275680,Florida
1129,R,Miami Lakes,-5,25.910575,-80.306444,15000 Miami Lakes Dr E,Miami Lakes,FL,33014-2700,3058188830,Florida
1554,R,Hollywood Circle,-5,26.012727,-80.14148,1740 Polk St,Hollywood,FL,33020,9549277879,Florida
343,R,El Mercado S/C,-5,25.875649,-80.332133,2414 W 60th St,Hialeah,FL,33016-4418,3055570566,Florida
1603,R,Cambridge Village,-5,35.448224,-80.993276,513 Brentwood Rd,Denver,NC,28037,7044837152,North Carolina
629,R,Ives Dairy Cr,-5,25.958339,-80.203299,19955 NW 2nd Ave,Miami Gardens,FL,33169,3056545771,Florida
1172,R,Victory Village,-6,35.84199,-86.471828,4175 Franklin Rd,Murfreesboro,TN,37128-4119,6154943196,Tennessee
1386,R,Hialeah Plaza,-5,25.883721,-80.309487,1290 W 68th St,Hialeah,FL,33014-4524,3058208885,Florida
1492,R,Doral Commons,-5,25.842088,-80.368367,7550 NW 104th Ave,Doral,FL,33178-3333,3054189751,Florida
832,R,Hialeah Mercado,-5,25.869046,-80.313991,1585 W 49th St,Hialeah,FL,33012-2924,3058282180,Florida
655,R,Doral Isles,-5,25.827548,-80.371141,10755 NW 58th St,Doral,FL,33178-2801,3055978295,Florida
1481,R,Market Square,-5,35.40851,-80.864293,9815 Rose Commons Dr,Huntersville,NC,28078-3334,7049484801,North Carolina
402,R,Hallandale Beach,-5,25.984563,-80.133573,1400 E Hallandale Beach Blvd,Hallandale Beach,FL,33009-4617,9544546440,Florida
1693,R,Publix at Hollywood Beach,-5,25.994081,-80.119064,3100 S Ocean Dr,Hollywood,FL,33019,,Florida
1509,R,Prosperity Vlg Sq,-5,35.374802,-80.788571,10110 Benfield Rd,Charlotte,NC,28269,7049926951,North Carolina
1778,R,Westlawn,-6,35.860924,-86.50897,5229 Veterans Pkwy,Murfreesboro,TN,37128-4377,6159957914,Tennessee
669,R,Skylake Mall,-5,25.944626,-80.165893,1700 NE Miami Gardens Dr,North Miami Beach,FL,33179-5301,3059457119,Florida
1558,R,Aventura S/C,-5,25.959605,-80.141124,2952 Aventura Blvd,Aventura,FL,33180,3057921429,Florida
31,R,Doral Park Plaza,-5,25.812944,-80.355437,9755 NW 41st St,Doral,FL,33178-2381,3055912145,Florida
1555,R,Harris Square,-5,35.320444,-80.645811,4055 Harris Square Dr,Harrisburg,NC,28075,7044547832,North Carolina
1715,R,Jefferson Plaza,-5,25.926673,-80.183644,930 N Miami Beach Blvd,North Miami Beach,FL,33162,3059475485,Florida
1571,R,Downtown Doral,-5,25.822043,-80.334923,8455 NW 53rd Terrace,Doral,FL,33166,3055945574,Florida
454,R,Aventura Town Ctr,-5,25.950712,-80.143308,18995 Biscayne Blvd,Aventura,FL,33180-2818,3059313761,Florida
327,R,Tamiami Trail,-5,25.759822,-80.420252,13850 SW 8th St,Miami,FL,33184-3033,3052211924,Florida
1264,R,Hialeah,-5,25.851871,-80.277604,3251 E 2nd Ave,Hialeah,FL,33013-3285,3058881033,Florida
1164,R,N Murfreesboro,-6,35.912142,-86.385999,3415 Memorial Blvd,Murfreesboro,TN,37129-3640,6158496254,Tennessee
238,R,Alegre Plaza,-5,25.741757,-80.430934,14630 SW 26th St,Miami,FL,33175-8065,3052230332,Florida
1536,R,Sunny Isles Beach,-5,25.946366,-80.122082,18320 Collins Avenue,Sunny Isles Beach,FL,33160,3059351556,Florida
588,R,The Meadows,-5,25.726847,-80.440995,4260 SW 152nd Ave,Miami,FL,33185-5252,3052228120,Florida
1003,R,North Miami,-5,25.893491,-80.185092,12855 NE 6th Ave,North Miami,FL,33161-4714,3058911024,Florida
1474,R,Magnolia Plaza,-5,35.475416,-80.888936,8315 Magnolia Estates Dr,Cornelius,NC,28031-7837,7048957057,North Carolina
1017,R,Biscayne Commons,-5,25.911367,-80.155689,14641 Biscayne Blvd,North Miami Beach,FL,33181-1211,3053542171,Florida
889,R,Miller Plaza West,-5,25.714777,-80.44846,15755 SW 56th St,Miami,FL,33185-3879,3052070481,Florida
1072,R,Hialeah,-5,25.823465,-80.27668,155 E 2nd Ave,Hialeah,FL,33010-4924,3058638133,Florida
1467,R,Fountain Square,-5,25.769888,-80.357669,9951 W Flagler St,Miami,FL,33174-1805,3052072329,Florida
1047,R,Spring Hill Vlg,-6,35.775106,-86.918372,4935 Main St,Spring Hill,TN,37174-2735,6153024068,Tennessee
1236,R,127th Street S/C,-5,25.894192,-80.163722,12800 Biscayne Blvd,North Miami,FL,33181,3058936781,Florida
375,R,University Park,-5,25.755201,-80.366615,1525 SW 107th Ave,Miami,FL,33174-2510,3055528733,Florida
529,R,Shoppes/Lago Mar,-5,25.698078,-80.447948,15750 SW 72nd St,Miami,FL,33193-5060,3053836990,Florida
1765,R,North Creek Village,-5,35.454235,-80.803209,15010 Village Crossing Rd,Huntersville,NC,28078,7049770021,North Carolina
10,R,Flagler Park Plaza,-5,25.771282,-80.331836,8341 W Flagler St,Miami,FL,33144-2029,3052660713,Florida
222,R,Miller Square,-5,25.713289,-80.41852,13890 SW 56th St,Miami,FL,33175-6021,3053873100,Florida
1634,R,Eagle Point,-6,36.138501,-85.507572,1265 Interstate Dr Ste 111,Cookeville,TN,38501-4135,9315268830,Tennessee
657,R,Paradise Lakes,-5,25.682601,-80.464745,16800 SW 88th St,Miami,FL,33196-5935,3053825551,Florida
1748,R,West Bird Center,-5,25.734505,-80.38088,11495 Bird Rd,Miami,FL,33165,3055535392,Florida
794,R,Miami Shores,-5,25.858702,-80.184405,9050 Biscayne Blvd,Miami Shores,FL,33138-3222,3057514075,Florida
1490,R,Willow Oaks Cr,-5,35.396204,-80.661271,5015 Weddington Rd,Concord,NC,28027,7047957127,North Carolina
1090,R,Airpark Plaza,-5,25.779978,-80.289181,5715 NW 7th St,Miami,FL,33126-3105,3052661733,Florida
1151,R,Westchester S/C,-5,25.74597,-80.334962,8680 SW 24th St,Miami,FL,33155-2338,3055598030,Florida
73,R,Surfside,-5,25.883871,-80.123762,9400 Harding Ave,Surfside,FL,33154-2804,3058651263,Florida
24,R,Hammocks Town Ctr,-5,25.672375,-80.443048,10201 Hammocks Blvd Ste 111,Miami,FL,33196-3780,3053823002,Florida
69,R,Higate Square,-5,25.683934,-80.419199,13820 SW 88th St,Miami,FL,33186-1304,3053850200,Florida
1238,R,Shops/Lee Victory,-6,35.941507,-86.527544,1640 Lee Victory Pkwy,Smyrna,TN,37167-6529,6152239101,Tennessee
44,R,Tropicaire S/C,-5,25.735987,-80.322444,7805 SW 40th St,Miami,FL,33155-3547,3052661950,Florida
1494,R,West Miami,-5,25.756598,-80.288364,1500 SW 57th Ave,West Miami,FL,33144-5722,3052658019,Florida
261,R,Palms Twn & Ctry,-5,25.690913,-80.387724,8250 Mills Dr,Miami,FL,33183-4805,3052742420,Florida
714,R,Baypoint,-5,25.820353,-80.188174,4870 Biscayne Blvd,Miami,FL,33137-3215,3055738601,Florida
1429,R,Miller Road S/C,-5,25.715416,-80.347423,9420 SW 56th St,Miami,FL,33165-6422,3055954502,Florida
1583,R,Village Shoppes,-5,35.584714,-80.989341,7883 Village Center N,Sherrills Ford,NC,28673,8284782644,North Carolina
1479,R,Coastal North,-5,33.842349,-78.658193,1576 Highway 17 N,North Myrtle Beach,SC,29582-2552,8432720050,South Carolina
1288,R,Plaza De Leon,-5,25.771266,-80.254979,106 Ponce De Leon Blvd,Coral Gables,FL,33135-1034,3054426018,Florida
1382,R,North Shore,-5,25.853171,-80.120812,6876 Collins Ave,Miami Beach,FL,33141-3244,3058647405,Florida
1803,R,The Crossings,-5,25.664944,-80.406654,13001 SW 112th St,Miami,FL,33186-4601,7868223966,Florida
1561,R,River Landing,-5,25.785386,-80.219868,1420 NW North River Dr Ste 110,Miami,FL,33125,3053243300,Florida
1529,R,Berry Farms,-6,35.863696,-86.843103,5021 Hughes Crossing Blvd,Franklin,TN,37064,6155952021,Tennessee
51,R,Douglas Grand,-5,25.757293,-80.2556,1500 S Douglas Rd,Coral Gables,FL,33134-4108,3054453221,Florida
550,R,Kendall Mall,-5,25.684378,-80.366011,9041 SW 107th Ave,Miami,FL,33176-1414,3052732185,Florida
1389,R,Market Square,-5,25.670507,-80.385543,11750 SW 104th St,Miami,FL,33176,3052741922,Florida
1230,R,Altos Plaza,-5,25.770233,-80.230517,121 SW 22nd Ave,Miami,FL,33135,3055413265,Florida
84,R,Publix Super Mkt,-5,25.748008,-80.26119,2551 S Le Jeune Rd,Coral Gables,FL,33134-5805,3054452641,Florida
1397,R,18 Biscayne S/C,-5,25.793119,-80.189403,1776 Biscayne Blvd,Miami,FL,33132-1129,3053583433,Florida
1062,R,Corsica Square,-5,25.626566,-80.44857,15771 SW 152nd St,Miami,FL,33187-5417,3059712168,Florida
835,R,Plaza Del Paraiso,-5,25.655428,-80.401071,12100 SW 127th Ave,Miami,FL,33186-4663,3052381019,Florida
1614,R,3 MiamiCentral,-5,25.780117,-80.197358,601 NW 2nd Ave,Miami,FL,33136,3053746806,Florida
127,R,Publix Super Mkt,-5,25.748948,-80.239027,2270 SW 27th Ave,Miami,FL,33145-3434,3054459661,Florida
1016,R,Parkway Town Ctr,-6,35.97982,-86.554934,661 President Pl,Smyrna,TN,37167-5671,6152201919,Tennessee
54,R,Miami River,-5,25.767454,-80.199415,311 SW 7th St,Miami,FL,33130-2917,3058609477,Florida
293,R,Country Walk S/C,-5,25.627438,-80.415675,13735 SW 152nd St,Miami,FL,33177-1106,3052519889,Florida
1550,R,Lake Hickory Cr,-5,35.769315,-81.32824,36 29th Ave NE,Hickory,NC,28601-1100,8283223675,North Carolina
1770,R,Riviera Plaza,-5,25.708308,-80.283771,1542 S Dixie Hwy,Coral Gables,FL,33146,,Florida
94,R,Monza,-5,25.708069,-80.28215,1401 Monza Ave,Coral Gables,FL,33146-3117,3056671681,Florida
658,R,Dadeland,-5,25.6863,-80.31544,9105 S Dadeland Blvd,Miami,FL,33156-7813,3056708929,Florida
1009,R,Mary Brickell Vlg,-5,25.764934,-80.194843,911 SW 1st Ave,Miami,FL,33130,3053581575,Florida
581,R,Brickell Village,-5,25.761217,-80.196648,134 SW 13th St,Miami,FL,33130-4211,3058602280,Florida
1519,R,Brawley Commons,-5,35.581768,-80.874651,631 Brawley School Rd,Mooresville,NC,28117-6204,7046606800,North Carolina
1543,R,Fairgrounds Plaza,-5,36.180221,-82.782442,2321 E Andrew Johnson Hwy,Greeneville,TN,37745,4236361478,Tennessee
621,R,On the Bay,-5,25.795125,-80.143272,1920 West Ave,Miami Beach,FL,33139-1434,3055354268,Florida
91,R,Publix Super Mkt,-5,25.794602,-80.140187,1045 Dade Blvd,Miami Beach,FL,33139-1509,3055344621,Florida
176,R,Franklin Mktpl,-6,35.912519,-86.828292,1021 Riverside Dr,Franklin,TN,37064-6500,6155913285,Tennessee
1031,R,McKays Mill,-6,35.924832,-86.795743,1400 Liberty Pike Ste 200,Franklin,TN,37067-8628,6155914061,Tennessee
1273,R,Eureka Promenade,-5,25.59707,-80.431283,18280 SW 147th Ave,Miami,FL,33187-1813,3052563102,Florida
1657,R,Briar Bay,-5,25.648875,-80.339503,13005 SW 89th Pl,Miami,FL,33176-5812,,Florida
1872,R,Harris Farms,-5,35.561268,-80.789939,1254 Coddle Creek Hwy,Mooresville,NC,28115,,North Carolina
1209,R,Fifth and Alton,-5,25.775114,-80.140204,1100 6th St,Miami Beach,FL,33139-6312,3055352212,Florida
1423,R,Pinecrest,-5,25.646104,-80.331252,13401 S Dixie Hwy,Pinecrest,FL,33156-6512,3052510911,Florida
223,R,Publix Super Mkt,-5,25.633914,-80.336561,14601 S Dixie Hwy,Palmetto Bay,FL,33176-7926,3052558005,Florida
590,R,Colonial Drive S/C,-5,25.618809,-80.347421,9510 SW 160th St,Miami,FL,33157-3300,3059719790,Florida
1108,R,Quail Roost,-5,25.579673,-80.395469,20201 SW 127th Ave,Miami,FL,33177-5119,3052346038,Florida
