store_number,store_name,street,city,state,zip,latitude,longitude,state_name,brand,updated
37287,WALMART - INDIO,82491 AVENUE 42 (Walmart),Indio,CA,92203,33.740234,-116.229195,California,McDonald's,2024-03-31
32618,"INDIO, JACKSON",42550 Jackson Street,Indio,CA,92203,33.740362,-116.216112,California,McDonald's,2024-03-31
30769,LA QUINTA - WALM,79-225 HWY 111 (Walmart #1805),La Quinta,CA,92253,33.703708,-116.280546,California,McDonald's,2024-03-31
39962,INDIO JEFFERSON,42295 Jefferson St,Indio,CA,92201,33.741376,-116.26479,California,McDonald's,2024-03-31
13695,LA QUINTA,78-962 Highway 111,La Quinta,CA,92253,33.709873,-116.288294,California,McDonald's,2024-03-31
34332,"COACHELLA, HARRI",50090 Harrison St,Coachella,CA,92236,33.683868,-116.180943,California,McDonald's,2024-03-31
36705,"PALM DESERT, BUR",78365 Varner Road,Palm Desert,CA,92211-1141,33.759981,-116.297899,California,McDonald's,2024-03-31
3554,PALM DESERT,72-755 Highway 111,Palm Desert,CA,92260-3310,33.720989,-116.395447,California,McDonald's,2024-03-31
25139,ROSEV-NWC BLUE O,1400 Blue Oaks Blvd,Roseville,CA,95765,38.796179,-121.314687,California,McDonald's,2024-03-31
13464,FOOTHILL & JUNCT,3994 Foothills Blvd,Roseville,CA,95747,38.750172,-121.309891,California,McDonald's,2024-03-31
13167,WALERGA RD,7899 Walerga Rd,Antelope,CA,95843,38.711499,-121.364582,California,McDonald's,2024-03-31
32113,ROCKLIN-SUNSET &,2172 Sunset Blvd,Rocklin,CA,95765,38.804698,-121.2737,California,McDonald's,2024-03-31
17834,STANDFORD RANCH,6710 Stanford Ranch Rd,Roseville,CA,95678,38.782297,-121.266464,California,McDonald's,2024-03-31
10358,CITRUS HGTS-LICH,7850 Lichen Dr,Citrus Heights,CA,95621-1000,38.707835,-121.312424,California,McDonald's,2024-03-31
14445,WATT & ELKHORN,6749 Watt Ave,North Highlands,CA,95660,38.689891,-121.383389,California,McDonald's,2024-03-31
4968,SACTO-ELKHORN,5301 Elkhorn Blvd,Sacramento,CA,95842,38.686753,-121.341586,California,McDonald's,2024-03-31
12718,GREENBACK/AUBURN,6212 Auburn Blvd,Citrus Heights,CA,95621,38.679443,-121.319412,California,McDonald's,2024-03-31
31795,LINCOLN 2,505 Old Highway 65,Lincoln,CA,95648,38.875345,-121.29662,California,McDonald's,2024-03-31
16147,RIO LINDA/ELKHOR,400 Elkhorn Blvd,Rio Linda,CA,95673,38.683386,-121.456217,California,McDonald's,2024-03-31
688,SACRMNTO-AUBURN,5008 Auburn Blvd,Sacramento,CA,95841-2621,38.659893,-121.347345,California,McDonald's,2024-03-31
13923,LINCOLN-3RD H65,290 G St,Lincoln,CA,95648,38.88897,-121.293043,California,McDonald's,2024-03-31
15317,WATT & MYRTLE,4957 Watt Ave,North Highlands,CA,95660,38.654897,-121.383478,California,McDonald's,2024-03-31
21304,I-80/SIERRA COL,4211 Sierra College Blvd,Rocklin,CA,95677,38.807182,-121.204913,California,McDonald's,2024-03-31
39924,CROWNPOINT-109TH,501 E. 109th Place,Crown Point,IN,46307,41.419762,-87.329274,Indiana,McDonald's,2024-03-31
4999,CROWN PT-MAIN&CO,135 N Main St,Crown Point,IN,46307-4064,41.419382,-87.364721,Indiana,McDonald's,2024-03-31
17840,CROWN PT-RANDOLP,10885 Randolph Street,Crown Point,IN,46307,41.421755,-87.23856,Indiana,McDonald's,2024-03-31
33302,RT30 MERRILLVILE,1939 E 80th Avenue,Merrillvile,IN,46410,41.471767,-87.312553,Indiana,McDonald's,2024-03-31
3048,MERRLLVL-81ST&TA,2900 West 81st Avenue,Merrillville,IN,46410,41.471628,-87.373569,Indiana,McDonald's,2024-03-31
11142,MERRLVL-I65&61ST,6100 Mississippi Street,Merrillville,IN,46410,41.506644,-87.31736,Indiana,McDonald's,2024-03-31
25490,MERRILLVILLE-61S,6093 Broadway,Merrillville,IN,46410,41.507823,-87.334218,Indiana,McDonald's,2024-03-31
13735,CEDAR LAKE,13312 Wicker Ave,Cedar Lake,IN,46303,41.376532,-87.470583,Indiana,McDonald's,2024-03-31
35340,HEBRON,3150 E 181st Place,Hebron,IN,46341,41.288791,-87.296625,Indiana,McDonald's,2024-03-31
35767,ST  JOHN,9769 Wicker Ave,St. John,IN,46373,41.441433,-87.469315,Indiana,McDonald's,2024-03-31
5591,LOWELL-RT 2&BURR,1705 E Commercial,Lowell,IN,46356-2110,41.290405,-87.400558,Indiana,McDonald's,2024-03-31
5290,SCHERERVILLE,1855 Us Hwy 41,Schererville,IN,46375-1601,41.487891,-87.470394,Indiana,McDonald's,2024-03-31
2271,SPRING VALY-RT59,106 Rt 59,Spring Valley,NY,10977,41.106968,-74.035484,New York,McDonald's,2024-03-31
3294,NANUET-RT 59,265 Rt 59,Nanuet,NY,10954,41.092709,-74.001213,New York,McDonald's,2024-03-31
4339,NEW CITY-CALVARY,33 Calvary Dr W,New City,NY,10956,41.154118,-73.986038,New York,McDonald's,2024-03-31
22279,MONTEBELLO,1 Indian Rock,Montebello,NY,10901,41.112892,-74.130547,New York,McDonald's,2024-03-31
11679,RAMSEY/846 RT 17,846 Rt 17 N,Ramsey,NJ,07446,41.064142,-74.127019,New Jersey,McDonald's,2024-03-31
2926,NYACK-RT 59,55 Rt 59,Nyack,NY,10960,41.094337,-73.93718,New York,McDonald's,2024-03-31
12002,MAHWAH/RTE 17,150 Rt 17 S,Mahwah,NJ,07430,41.09766,-74.160469,New Jersey,McDonald's,2024-03-31
1942,HAVERSTRAW-RT 9W,254 Rt 9 W,Haverstraw,NY,10927,41.203007,-73.983513,New York,McDonald's,2024-03-31
11914,OSSINING/RTE 9,214 S Highland Ave,Ossining,NY,10562,41.144466,-73.862039,New York,McDonald's,2024-03-31
6327,W. L/A-WILSHIRE,11920 Wilshire Blvd,West Los Angeles,CA,90025,34.045952,-118.464745,California,McDonald's,2024-03-31
1288,SM - SANTA MONIC,2712 Santa Monica Blvd,Santa Monica,CA,90404-2408,34.034073,-118.473,California,McDonald's,2024-03-31
4271,SNTA MNCA-COLRDO,1540 2nd Ave,Santa Monica,CA,90405,34.012092,-118.494355,California,McDonald's,2024-03-31
12464,GILROY-LEAVESLEY,8390 Arroyo Circle,Gilroy,CA,95020,37.023616,-121.562484,California,McDonald's,2024-03-31
30553,"GILROY, WM - HWY",7150 CAMINO ARROYO (Walmart #2002),Gilroy,CA,95020,37.008257,-121.551889,California,McDonald's,2024-03-31
6023,GILROY-CHESTNT,6990 Automall Parkway,Gilroy,CA,95020-6635,37.001671,-121.559998,California,McDonald's,2024-03-31
2653,GILROY-1ST ST,797 First St,Gilroy,CA,95020-4918,37.01379,-121.586357,California,McDonald's,2024-03-31
7399,MORGAN HL-VINEYA,201 Vineyard Town Ctr,Morgan Hill,CA,95037-5445,37.11129,-121.641953,California,McDonald's,2024-03-31
17648,CONDIT ROAD,17025 Condit Rd,Morgan Hill,CA,95037,37.133223,-121.631362,California,McDonald's,2024-03-31
17813,MILLERSVILLE PKE,1295 Millersville Pike,Lancaster,PA,17603,40.027261,-76.326144,Pennsylvania,McDonald's,2024-03-31
11034,LANCSTER/COLUMBI,1755 Columbia Ave,Lancaster,PA,17603,40.038473,-76.351686,Pennsylvania,McDonald's,2024-03-31
10362,LANCASTER KING,210 W King St,Lancaster,PA,17601,40.037244,-76.308628,Pennsylvania,McDonald's,2024-03-31
6076,LANCASTER-CENTER,311 Centerville Rd,Lancaster,PA,17601,40.050879,-76.394325,Pennsylvania,McDonald's,2024-03-31
7046,W.LMPETER-RT.222,301 Willow Valley Square,Lancaster,PA,17602,39.992521,-76.284973,Pennsylvania,McDonald's,2024-03-31
2086,LANCASTR-FRANK,575 N Franklin St,Lancaster,PA,17602,40.048162,-76.293191,Pennsylvania,McDonald's,2024-03-31
6636,LANCASTER-RT.72,1434 Manheim Pike,Lancaster,PA,17601,40.070847,-76.333503,Pennsylvania,McDonald's,2024-03-31
1956,LANCASTER-OREGN,1829 Oregon Pike,Lancaster,PA,17601,40.076214,-76.296029,Pennsylvania,McDonald's,2024-03-31
23704,30 & GREENFIELD,1880 Hempstead Rd,Lancaster,PA,17601,40.051827,-76.255586,Pennsylvania,McDonald's,2024-03-31
3637,EAST TOWNE,2090 Lincoln Highway East,Lancaster,PA,17602,40.030381,-76.234969,Pennsylvania,McDonald's,2024-03-31
7641,COLUMBIA-LANCSTR,1788 Columbia Ave,Columbia,PA,17512-9508,40.031273,-76.47388,Pennsylvania,McDonald's,2024-03-31
23287,LITITZ,990 Lititz Pike,Lititz,PA,17543,40.130241,-76.305578,Pennsylvania,McDonald's,2024-03-31
33998,MOUNT JOY,2000 Strickler Rd,Manheim,PA,17545,40.112805,-76.450738,Pennsylvania,McDonald's,2024-03-31
12963,MANHEIM,711 Lancaster Rd,Manheim,PA,17545,40.149239,-76.380455,Pennsylvania,McDonald's,2024-03-31
27775,I-35 NORTH (PILO,1101 Uniroyal Drive,Laredo,TX,78045,27.684176,-99.461373,Texas,McDonald's,2024-03-31
36983,NORTH HOMESTEAD,13690 Biscayne Dr,Homestead,FL,33033,25.499222,-80.411901,Florida,McDonald's,2024-03-31
3054,BRKN ARW-ELM/OIL,830 N Elm Pl,Broken Arrow,OK,74012,36.060468,-95.798302,Oklahoma,McDonald's,2024-03-31
7190,BKN ARW-ASPEN,2525 N Aspen,Broken Arrow,OK,74012-1153,36.076705,-95.81462,Oklahoma,McDonald's,2024-03-31
33834,BRKN ARW-ALBANY,1250 E Albany St,Broken Arrow,OK,74012,36.075894,-95.778199,Oklahoma,McDonald's,2024-03-31
6613,BKN ARW-ELM,3800 S Elm Pl,Broken Arrow,OK,74012,36.015604,-95.797913,Oklahoma,McDonald's,2024-03-31
25209,TULSA-81ST/MINGO,8112 S Mingo Rd,Tulsa,OK,74133,36.045962,-95.868983,Oklahoma,McDonald's,2024-03-31
12383,TULSA-71ST/MINGO,9525 E 71st St S,Tulsa,OK,74145,36.061383,-95.87001,Oklahoma,McDonald's,2024-03-31
22425,TULSA-41/GARNETT,4122 S Garnett Rd E,Tulsa,OK,74146,36.103384,-95.851635,Oklahoma,McDonald's,2024-03-31
12382,TULSA/91 MEMORIA,8952 S Memorial Dr,Tulsa,OK,74133-4303,36.032234,-95.887037,Oklahoma,McDonald's,2024-03-31
3908,TUL-50TH,4935 S Memorial Dr,Tulsa,OK,74145-6914,36.091512,-95.885968,Oklahoma,McDonald's,2024-03-31
2493,TULSA-21/GARNETT,1829 S Garnett,Tulsa,OK,74128-1832,36.13549,-95.850557,Oklahoma,McDonald's,2024-03-31
18380,BIXBY,12101 S Memorial,Bixby,OK,74008,35.987926,-95.885926,Oklahoma,McDonald's,2024-03-31
19135,TULSA-31/MEMORIL,3106 S Memorial Rd,Tulsa,OK,74135,36.118508,-95.887211,Oklahoma,McDonald's,2024-03-31
17214,TULSA-71ST/YALE,7010 S Zurich Ave,Tulsa,OK,74136,36.062155,-95.921667,Oklahoma,McDonald's,2024-03-31
27111,TULSA-129TH/I-44,333 S 129th E Ave,Tulsa,OK,74101,36.15619,-95.832514,Oklahoma,McDonald's,2024-03-31
1767,TULSA-41ST/YALE,4249 S Yale St,Tulsa,OK,74135-6004,36.101291,-95.92183,Oklahoma,McDonald's,2024-03-31
32476,BRKN ARRW/COWETA,11091 S Highway 51,Broken Arrow,OK,74014,36.0033,-95.680668,Oklahoma,McDonald's,2024-03-31
2711,TUL-SHERIDAN,2104 S Sheridan,Tulsa,OK,74133,36.132952,-95.905088,Oklahoma,McDonald's,2024-03-31
7020,CATOOSA-193RD AV,300 N 193rd E Ave,Catoosa,OK,74015-2854,36.164772,-95.762158,Oklahoma,McDonald's,2024-03-31
36977,49TH & HARVARD,4780 S Harvard Avenue,Tulsa,OK,74135,36.092802,-95.940682,Oklahoma,McDonald's,2024-03-31
3231,TUL-ADMIRAL,8105 E Admiral Pl,Tulsa,OK,74115-8116,36.161195,-95.886174,Oklahoma,McDonald's,2024-03-31
7647,TUL-71ST/QUINCY,1406 E 71st,Tulsa,OK,74136-5037,36.060258,-95.9731,Oklahoma,McDonald's,2024-03-31
31879,TULSA-13/HARVARD,1301 S Harvard,Tulsa,OK,74112,36.143878,-95.940069,Oklahoma,McDonald's,2024-03-31
17449,JENKS-MAIN,605 W Main,Jenks,OK,74037,36.023021,-95.976477,Oklahoma,McDonald's,2024-03-31
10364,ROSWELL RD.,3101 Roswell Road,Marietta,GA,30062-5558,33.979578,-84.463301,Georgia,McDonald's,2024-03-31
5043,MARIETTA-PLAINS,2782 Sandy Plains Rd,Marietta,GA,30066,34.017384,-84.491219,Georgia,McDonald's,2024-03-31
18786,WATERFRONT,3011 Johnson Ferry Dr,Marietta,GA,30062,34.022803,-84.426697,Georgia,McDonald's,2024-03-31
2624,MARIETTA-CANTON,3010 Canton Rd,Marietta,GA,30066,34.024632,-84.528221,Georgia,McDonald's,2024-03-31
2947,LOWER ROSWELL,4819 Lower Roswell Rd,Marietta,GA,30068,33.96681,-84.410688,Georgia,McDonald's,2024-03-31
10925,MARIETTA/COBB,645 S Cobb Pkwy,Marietta,GA,30062-3768,33.936544,-84.512181,Georgia,McDonald's,2024-03-31
1788,MARIETTA-BELLS,1291 Bells Ferry Rd,Marietta,GA,30066,33.982471,-84.558487,Georgia,McDonald's,2024-03-31
33934,MARIETTA,2375 Delk Rd,Marietta,GA,30067,33.923191,-84.482705,Georgia,McDonald's,2024-03-31
10167,KENNESAW-ROBERTS,305 Barrett Pky,Kennesaw,GA,30144,34.013562,-84.56067,Georgia,McDonald's,2024-03-31
28435,"WOODSTOCK, GA -",12156 Highway 92,Woodstock,GA,30188,34.086993,-84.48315,Georgia,McDonald's,2024-03-31
11007,WOODSTOCK/US 92,9961 Hwy 92,Woodstock,GA,30188,34.086483,-84.522444,Georgia,McDonald's,2024-03-31
4905,MARIETTA-WINDY,2700 Windy Hill Rd,Marietta,GA,30067,33.900566,-84.474586,Georgia,McDonald's,2024-03-31
3042,ATLANTA-PWR FRRY,6360 Power Ferry Rd,Atlanta,GA,30339,33.905064,-84.429848,Georgia,McDonald's,2024-03-31
3341,KENNESAW-41&293,2049 Cobb Parkway,Kennesaw,GA,30144,34.002243,-84.599052,Georgia,McDonald's,2024-03-31
662,SANDY SPR-ROSWEL,6049 Roswell Rd Ne,Sandy Springs,GA,30328,33.91988,-84.378571,Georgia,McDonald's,2024-03-31
5533,SMYRNA SPR,2591 Spring Rd,Smyrna,GA,30080,33.883873,-84.476479,Georgia,McDonald's,2024-03-31
14227,WADE GREEN RD.,4415 Wade Green Rd,Kennesaw,GA,30144-6424,34.060282,-84.593244,Georgia,McDonald's,2024-03-31
7035,ACWORTH-BELLS,5600 Bells Ferry Rd,Acworth,GA,30101,34.086578,-84.575737,Georgia,McDonald's,2024-03-31
33950,"KENNESAW, GA -JI",4050 Jiles Road,Kennesaw,GA,30144,34.047922,-84.611369,Georgia,McDonald's,2024-03-31
16937,TOWNE LAKE,2105 Townelake Pky,Woodstock,GA,30189,34.10949,-84.55304,Georgia,McDonald's,2024-03-31
35818,"WOODSTOCK, GA OU",931 Ridgewalk Parkway,Woodstock,GA,30076,34.122372,-84.52463,Georgia,McDonald's,2024-03-31
11762,NORTHSIDE HOSPIT,1000 JOHNSON FERRY RD NE (Hospital),Atlanta,GA,30342-1606,33.908859,-84.354092,Georgia,McDonald's,2024-03-31
14547,CORNELIUS-TORCHA,20500 Torrence Chapel Rd,Cornelius,NC,28031,35.483789,-80.876478,North Carolina,McDonald's,2024-03-31
26341,DENVER - WATERSI,171 Nc Hwy 16,Denver,NC,28037,35.444439,-80.997677,North Carolina,McDonald's,2024-03-31
31509,AVALON PKWY & TI,401 S Avalon Park Blvd,Orlando,FL,32828,28.538107,-81.15005,Florida,McDonald's,2024-03-31
17998,WATERFORD LAKES,12300 Lake Underhill Rd,Orlando,FL,32828,28.546324,-81.202638,Florida,McDonald's,2024-03-31
36605,WOODBURY,12301 E Colonial Dr,Orlando,FL,32826,28.566176,-81.197,Florida,McDonald's,2024-03-31
12733,BITHLO,16920 E Colonial,Orlando,FL,32820,28.559685,-81.129263,Florida,McDonald's,2024-03-31
23546,LAKE BERGE,11250 E COLONIAL DR (Walmart),Orlando,FL,32817,28.56581,-81.218233,Florida,McDonald's,2024-03-31
32619,CURRY FORD & DEA,10026 Curry Ford Rd,Orlando,FL,32829,28.509515,-81.241792,Florida,McDonald's,2024-03-31
38647,UNION PARK RELO,10401 E Colonial Dr,Orlando,FL,32817,28.570266,-81.234832,Florida,McDonald's,2024-03-31
10344,UCF,4294 N Alafaya Tr,Orlando,FL,32817,28.599912,-81.208303,Florida,McDonald's,2024-03-31
13055,LAKE UNDERHILL,451 S Goldenrod Rd,Orlando,FL,32822-8121,28.537369,-81.28521,Florida,McDonald's,2024-03-31
6975,ORLANDO-GOLDENRD,7409 E Colonial Dr,Orlando,FL,32807,28.568811,-81.287366,Florida,McDonald's,2024-03-31
32611,VISTA LAKE,7055 Narcoossee Rd,Orlando,FL,32829,28.462001,-81.272524,Florida,McDonald's,2024-03-31
34731,ALOMA WALK,2849 Clayton Crossing Way,Oviedo,FL,32765,28.619122,-81.260531,Florida,McDonald's,2024-03-31
2865,CURRY FORD,1505 S Semoran Blvd,Orlando,FL,32807-2919,28.524702,-81.309824,Florida,McDonald's,2024-03-31
14550,OVIEDO,1605 E Mitchell Hammock Rd,Oviedo,FL,32765,28.656619,-81.180815,Florida,McDonald's,2024-03-31
10451,LAKE FRED,4066 S Semoran Blvd,Orlando,FL,32822,28.50317,-81.310885,Florida,McDonald's,2024-03-31
26128,OVIEDO CROSSINGS,1920 W Sr 426,Oviedo,FL,32765,28.654145,-81.227944,Florida,McDonald's,2024-03-31
2972,HOFFNER,5685 South Semoran Blvd,Orlando,FL,32822,28.481604,-81.309352,Florida,McDonald's,2024-03-31
11958,WINTER PARK,3162 University Blvd,Winter Park,FL,32792,28.596753,-81.304948,Florida,McDonald's,2024-03-31
31639,NARCOOSSEE & MOS,10701 Narcoossee Rd,Orlando,FL,32832-6935,28.412532,-81.242338,Florida,McDonald's,2024-03-31
7692,HUMBLE/FM 1960 E,6904 Fm 1960 E,Atascocita,TX,77346-2706,29.997753,-95.173125,Texas,McDonald's,2024-03-31
35113,WILL CLAYTON @ W,13755 Will Clayton Parkway,Humble,TX,77346,29.981024,-95.164603,Texas,McDonald's,2024-03-31
15212,EX KINGWOO,4406 Kingwood Dr,Kingwood,TX,77339,30.048997,-95.185486,Texas,McDonald's,2024-03-31
35196,WILSON RD AND WI,9021 Will Clayton Pkwy,Humble,TX,77338,29.979605,-95.248047,Texas,McDonald's,2024-03-31
39032,W  LAKE HO,12559 West Lake Houston Parkway,Houston,TX,77044,29.925203,-95.19767,Texas,McDonald's,2024-03-31
4861,HUMBLE-W 1ST ST,152 W 1st St,Humble,TX,77338-3622,30.002752,-95.26795,Texas,McDonald's,2024-03-31
6915,KINGWOOD-N PARK,2162 N Park Dr,Kingwood,TX,77339,30.067918,-95.215087,Texas,McDonald's,2024-03-31
32160,WM BELT 8 @ WILS,9235 N SAM HOUSTON PKWY E (Walmart),Humble,TX,77396,29.936797,-95.252688,Texas,McDonald's,2024-03-31
37146,BELTWAY 8 & MESA,15015 Mesa Drive,Humble,TX,77396,29.939707,-95.268964,Texas,McDonald's,2024-03-31
36869,NEQ HWY 59 & NOR,25669 Hwy 59,Kingwood,TX,77339,30.070441,-95.244585,Texas,McDonald's,2024-03-31
29160,FM1960/KENSWICK,8425 Fm 1960 West,Humble,TX,77338,30.005413,-95.297983,Texas,McDonald's,2024-03-31
7516,PORTER-FM 1314,24610 Fm 1314,Porter,TX,77365,30.104055,-95.238099,Texas,McDonald's,2024-03-31
7373,HOU-ALDINE MAIL,12350 Eastex Fwy,Houston,TX,77039-4914,29.902143,-95.310931,Texas,McDonald's,2024-03-31
12034,MEDINA-N COURT,1069 N Court St,Medina,OH,44256-1566,41.157545,-81.863081,Ohio,McDonald's,2024-03-31
31289,MEDINA III,5867 Wooster Pike,Medina,OH,44256,41.114084,-81.863568,Ohio,McDonald's,2024-03-31
29295,"MEDINA, OH-71",3160 Medina Rd,Medina,OH,44256,41.135705,-81.801145,Ohio,McDonald's,2024-03-31
25335,BRUNSWICK RELO,1733 Pearl Rd,Brunswick,OH,44212,41.228346,-81.840861,Ohio,McDonald's,2024-03-31
10859,BRUNSWICK-CENTER,3115 Center Rd,Brunswick,OH,44212-3848,41.23971,-81.802854,Ohio,McDonald's,2024-03-31
11525,SEVILLE/SPEEDWAY,6074 Speedway Dr,Seville,OH,44273-9107,41.030331,-81.908143,Ohio,McDonald's,2024-03-31
3088,WADSWORTH-HIGH,920 High St,Wadsworth,OH,44281-8763,41.048042,-81.729324,Ohio,McDonald's,2024-03-31
24548,DALROCK,8503 Lakeview Parkway,Rowlett,TX,75088,32.916895,-96.520102,Texas,McDonald's,2024-03-31
12709,RICHRDSN-CAMPBEL,170 W Campbell Rd,Richardson,TX,75080,32.975974,-96.719344,Texas,McDonald's,2024-03-31
13619,BELTLINE & COIT,105 S Coit Rd,Richardson,TX,75080-5721,32.950642,-96.768398,Texas,McDonald's,2024-03-31
7658,RCKWL-ST HWY 740,610 E I 30,Rockwall,TX,75087-5501,32.898391,-96.468334,Texas,McDonald's,2024-03-31
34136,ROCKWALL 205 & 5,3066 N Goliad Street,Rockwall,TX,75087,32.96369,-96.464144,Texas,McDonald's,2024-03-31
25906,COIT/190,216 Coit Rd,Plano,TX,75075,33.000875,-96.767049,Texas,McDonald's,2024-03-31
16461,MALDEN/RTE 99,114 Broadway,Malden,MA,02148,42.427048,-71.041817,Massachusetts,McDonald's,2024-03-31
5753,CHELSEA-REVERE,170 Revere Beach Pky,Chelsea,MA,02150,42.404182,-71.035538,Massachusetts,McDonald's,2024-03-31
32709,REVERE NORTHGATE,339 Squire Road,Revere,MA,02151,42.427674,-71.013832,Massachusetts,McDonald's,2024-03-31
20986,EVERETT/BOWDOIN,128 Broadway,Everett,MA,02149,42.39843,-71.064201,Massachusetts,McDonald's,2024-03-31
32016,CHELSEA COMMONS,1018 Revere Beach Pkwy,Chelsea,MA,02150,42.403738,-71.023272,Massachusetts,McDonald's,2024-03-31
25115,CHELSEA - BROADW,472 Broadway,Chelsea,MA,02150,42.392788,-71.034431,Massachusetts,McDonald's,2024-03-31
2392,SAUGUS RT,738 BROADWAY (Rt 1 North),Saugus,MA,01906,42.473351,-71.023537,Massachusetts,McDonald's,2024-03-31
2845,E BOSTON-BORDER,178 Border St,East Boston,MA,02128,42.374458,-71.040253,Massachusetts,McDonald's,2024-03-31
7059,SOMERVL-O'BRIEN,14 Mcgrath Hwy,Sommerville,MA,02143,42.373703,-71.08284,Massachusetts,McDonald's,2024-03-31
4563,WOBURN-MONTVALE,333 Montvale Ave,Woburn,MA,01801,42.479218,-71.117287,Massachusetts,McDonald's,2024-03-31
15765,MAIN ST WAKFIELD,572 Main St,Wakefield,MA,01880,42.499073,-71.068779,Massachusetts,McDonald's,2024-03-31
25746,SAUGUS   B,127 BROADWAY (Rt 1 South),Saugus,MA,01906,42.49572,-71.016747,Massachusetts,McDonald's,2024-03-31
15417,LYNN WAL M,780 LYNN WAY (Walmart #2139),Lynn,MA,01905,42.448727,-70.960803,Massachusetts,McDonald's,2024-03-31
14638,CAMBRIDGE-ALEWIF,186 Ale Wife Brook Pky,Cambridge,MA,02138,42.390369,-71.140773,Massachusetts,McDonald's,2024-03-31
31643,WASH ST. BOSTON,329 Washington St,Boston,MA,02108,42.356899,-71.058975,Massachusetts,McDonald's,2024-03-31
2912,CAMBRIDG-463 MAS,463 Massachusetts Ave,Cambridge,MA,02139,42.363949,-71.100937,Massachusetts,McDonald's,2024-03-31
1720,BOSTON-TREMONT,146 Tremont St,Boston,MA,02111,42.355236,-71.063069,Massachusetts,McDonald's,2024-03-31
22086,LYNNWAY,567 Lynnway,Lynn,MA,01905,42.455513,-70.959557,Massachusetts,McDonald's,2024-03-31
11729,BOSTON/S. STATIO,700 Atlantic Ave (South Station),Boston,MA,02110,42.351963,-71.055177,Massachusetts,McDonald's,2024-03-31
17677,BOSTON-COMM AVE,540 Commonwealth Ave,Boston,MA,02215,42.348572,-71.096748,Massachusetts,McDonald's,2024-03-31
4469,LYNN-BOSTON,60 Boston St,Lynn,MA,01904,42.47699,-70.956024,Massachusetts,McDonald's,2024-03-31
6839,BRIGHTON-WESTERN,360 Western Ave,Brighton,MA,02135,42.362797,-71.13694,Massachusetts,McDonald's,2024-03-31
595,READING-MAINESTR,413 Main St,Reading,MA,01867,42.520565,-71.102882,Massachusetts,McDonald's,2024-03-31
6750,WOBURN-CAMBRIDGE,187 Cambridge St,Woburn,MA,01801,42.46693,-71.178215,Massachusetts,McDonald's,2024-03-31
26788,"ALLSTON, MA",1223 Commonwealth Ave,Allston,MA,02134,42.350683,-71.131012,Massachusetts,McDonald's,2024-03-31
10478,BOSTON-LONGWOOD,350 LONGWOOD AVE (Longwood Galleria),Boston,MA,02115,42.338614,-71.107206,Massachusetts,McDonald's,2024-03-31
15237,BOSTON-MASS AVE,870 Massachusetts Ave,Boston,MA,02118,42.331509,-71.070328,Massachusetts,McDonald's,2024-03-31
4209,BRIGHTN-SLDRS FL,1750 Soldiers Fld Rd,Brighton,MA,02135,42.358631,-71.154877,Massachusetts,McDonald's,2024-03-31
11528,ROXBURY-WARREN,301 Warren St,Roxbury,MA,02119,42.320358,-71.082184,Massachusetts,McDonald's,2024-03-31
17463,ROXBURY/EGLSTON,3064 Washington St,Roxbury,MA,02119,42.315609,-71.097931,Massachusetts,McDonald's,2024-03-31
1543,NEWTON-CALIF,197 California St,Newton,MA,02458,42.365105,-71.196259,Massachusetts,McDonald's,2024-03-31
14500,SALEM/HIGHLANDER,1 Traders Way,Salem,MA,01970,42.502739,-70.923416,Massachusetts,McDonald's,2024-03-31
1473,BURLINGTN-MIDLSX,55 Middlesex Tpke,Burlington,MA,01803,42.473961,-71.212448,Massachusetts,McDonald's,2024-03-31
13737,PARK ST/DORCHEST,1513 Dorche Ster Ave,Dorchester,MA,02122,42.299141,-71.060883,Massachusetts,McDonald's,2024-03-31
1474,PEABODY-MAIN,133 Main St,Peabody,MA,01960,42.523201,-70.921684,Massachusetts,McDonald's,2024-03-31
39080,"PEABODY, NORTH S",210 ANDOVER STREET (Northshore Mall),Peabody,MA,01960,42.539777,-70.941914,Massachusetts,McDonald's,2024-03-31
16599,ROXBY/CODMAN,605 Washington St,Dorchester,MA,02124,42.290421,-71.071777,Massachusetts,McDonald's,2024-03-31
