store_id,store_name,address,city,zip,state,region,phone,url,latitude,longitude,state_name,brand
IA018,Mcgrath Hyundai Of Dubuque,2075 Holliday Drive,Dubuque,52002,IA,MS,563-587-4300,www.mcgrathhyundaiofdubuque.com,42.5118962,-90.7435409,Iowa,Hyundai
WI043,Bergstrom Hyundai Of Green Bay,1106 S Military Ave,Green Bay,54304,WI,MS,920-499-3131,www.hyundaigreenbay.com,44.51937103271484,-88.0678939819336,Wisconsin,Hyundai
WI040,Stevens Point Hyundai,3707 Stanley Street,Stevens Point,54481,WI,MS,715-344-4100,www.stevenspointhyundai.com,44.53812116783671,-89.54654444560633,Wisconsin,Hyundai
NY148,Matthews Hyundai Of Schenectady,4101 State Street,Schenectady,12304,NY,EA,800-209-2886,www.matthewshyundaischenectady.com,42.76606750488281,-73.88678741455078,New York,Hyundai
ME005,Rowe Hyundai Westbrook,91 Main Street,Westbrook,04092,ME,EA,207-854-2555,www.rowehyundai.com,43.6784164,-70.3333758,Maine,Hyundai
IA010,Cs Hyundai,812 Washington Street,Waterloo,50702,IA,MS,319-291-7321,www.candshyundai.com,42.490523,-92.3401808,Iowa,Hyundai
WI031,Kocourek Hyundai,152201 Morning Glory Lane,Wausau,54401,WI,MS,715-359-0303,www.hyundaiwausau.com,44.915706,-89.65216,Wisconsin,Hyundai
IA019,Mcgrath Hyundai Of Cedar Rapids,1040 N. Center Point Road,Hiawatha,52233,IA,MS,319-366-4000,www.mcgrathhyundaicr.com,42.0166364,-91.6663523,Iowa,Hyundai
IA015,Billion Hyundai,2323 Mormon Trek Boulevard,Iowa City,52246,IA,MS,319-359-6903,www.iowacityhyundai.com,41.6359175,-91.567183,Iowa,Hyundai
NE009,Tom Dinsdale Hyundai,3312 West Stolley Park Road,Grand Island,68803,NE,MS,308-382-4662,www.dinsdalehyundai.com,40.902481,-98.3800433,Nebraska,Hyundai
IA020,Vern Eide Hyundai Sioux City,4601 Singing Hills Blvd,Sioux City,51106,IA,MS,712-274-6622,www.verneidehyundaisiouxcity.com,42.43838,-96.349317,Iowa,Hyundai
ME008,Bill Dodge Hyundai,118 Pleasant Street,Brunswick,04011,ME,EA,207-721-8300,www.billdodgehyundai.com,43.913132,-69.9818333,Maine,Hyundai
NY142,Matthews Hyundai Of Greece,3975 Ridge Road West,Rochester,14626,NY,EA,585-720-9000,www.matthewshyundaigreece.com,43.2149673747827,-77.73622198842867,New York,Hyundai
NY150,Vision Hyundai Henrietta,2525 West Henrietta Road,Rochester,14623,NY,EA,585-292-0500,www.visionhyundaihenrietta.com,43.10135650634766,-77.63001251220703,New York,Hyundai
NY149,Vision Hyundai Webster,755 Ridge Road,Webster,14580,NY,EA,585-787-2111,www.visionhyundaiwebster.com,43.2035026550293,-77.48113250732422,New York,Hyundai
NY151,Vision Hyundai Canandaigua,2440 Rochester Road,Canandaigua,14424,NY,EA,585-394-3800,www.visionhyundaicanandaigua.com,42.9129638671875,-77.30245971679688,New York,Hyundai
NY139,West Herr Hyundai,5485 Transit Road,Clarence,14031,NY,EA,716-634-3000,www.westherrhyundai.com,42.99799728393555,-78.69562530517578,New York,Hyundai
NY013,Northtown Hyundai,3675 Sheridan Drive,Amherst,14226,NY,EA,716-835-8500,www.northtownhyundai.com,42.9786683,-78.795699,New York,Hyundai
NY077,Towne Hyundai,3525 Southwestern Blvd.,Orchard Park,14127,NY,EA,716-662-7400,www.townehyundaibuffalo.com,42.788022,-78.7599369,New York,Hyundai
NY152,Maguire Hyundai Of Grand Island,1910 Alvin Road,Grand Island,14072,NY,EA,716-773-7505,www.maguirehyundaiofgrandisland.com,43.01141357421875,-78.96836853027344,New York,Hyundai
NY153,Burdick Hyundai Cicero,7820 Hogan Drive,Cicero,13039,NY,EA,315-452-7000,www.hyundaicicero.com,43.1495361328125,-76.11795806884766,New York,Hyundai
NY141,Matthews Hyundai Of Syracuse,2601 Erie Blvd East,Syracuse,13224,NY,EA,315-445-7900,www.matthewshyundaisyracuse.com,43.05456046640273,-76.10093926966637,New York,Hyundai
NY123,Maguire Hyundai,320 Elmira Road,Ithaca,14850,NY,EA,607-273-8585,www.maguirehyundai.com,42.427225,-76.510828,New York,Hyundai
NY122,Simmons Rockwell Hyundai,"784 County Road 64, Building 3",Elmira,14903,NY,EA,607-796-5555,www.srhyundai.com,42.1523044,-76.8854017,New York,Hyundai
NY062,Fuccillo Hyundai Of Watertown,18352 Us Route 11,Watertown,13601,NY,EA,315-782-1600,www.fuccillohyundai.com,43.9387573389709,-75.9234122724715,New York,Hyundai
NY024,Miller Hyundai,4477 Vestal Parkway East,Vestal,13850,NY,EA,607-797-1221,www.millerhyundai.com,42.0958697,-75.9633331,New York,Hyundai
NY145,Mastrovito Hyundai,5194 Commercial Drive,Yorkville,13495,NY,EA,315-736-8356,www.mastrovitohyundai.com,43.11418989159267,-75.28500663694946,New York,Hyundai
PA088,Ciocca Hyundai Of Williamsport,202 Lycoming Mall Drive,Muncy,17756,PA,MA,570-567-2000,www.cioccahyundaiofwilliamsport.com,41.23750686645508,-76.8132095336914,Pennsylvania,Hyundai
NY099,Royal Hyundai Of Oneonta,6486 State Highway 23,Oneonta,13820,NY,EA,607-432-9331,www.royalhyundai.com,42.4453667,-75.0087261,New York,Hyundai
PA097,Delaney Hyundai Of Dubois,820 Beaver Drive,Dubois,15801,PA,MA,814-371-5055,www.delaneyhyundaidubois.com,41.12088012695313,-78.73957061767578,Pennsylvania,Hyundai
PA055,Dickson City Hyundai,1519 Scranton Carbondale Hwy,Scranton,18508,PA,MA,570-487-5000,www.dicksoncityhyundai.com,41.4702825,-75.6385703,Pennsylvania,Hyundai
PA077,Blaise Alexander Hyundai,1703 West College Avenue,State College,16801,PA,MA,814-234-2886,www.blaisealexanderhyundai.com,40.7786911,-77.8813801,Pennsylvania,Hyundai
PA095,Blaise Alexander Hyundai Of Altoona,101 Pleasant Valley Boulevard,Altoona,16602,PA,MA,814-946-5150,www.blaisehyundaialtoona.com,40.51668548583984,-78.37460327148438,Pennsylvania,Hyundai
ME009,Darlings Hyundai Augusta,217 Old Winthrop Road,Augusta,04330,ME,EA,207-623-3846,www.darlingshyundai.com,44.3197605,-69.8186433,Maine,Hyundai
ME004,Rowe Hyundai,699 Center Street,Auburn,04210,ME,EA,207-784-2321,www.rowehyundaiauburn.com,44.126106,-70.223508,Maine,Hyundai
ME002,Quirk Hyundai Of Bangor,162 Haskell Road,Bangor,04401,ME,EA,207-947-0097,www.quirkhyundaiofbangor.com,44.8332637,-68.7384876,Maine,Hyundai
VT008,Mcgee Hyundai Of Barre,1411 Us Route 302,Barre,05641,VT,EA,802-479-0586,www.mcgeehyundai.com,44.22816467285156,-72.55322265625,Vermont,Hyundai
VT001,Burlington Hyundai,333 Shelburne Road,Burlington,05401,VT,EA,802-865-4414,www.hyundaivt.com,44.4562522,-73.2090759,Vermont,Hyundai
NY096,Garvey Hyundai North,271 Tom Miller Road,Plattsburgh,12901,NY,EA,518-324-7007,www.garveynorth.com,44.7048741,-73.5026297,New York,Hyundai
NY041,Garvey Hyundai,257 Dix Avenue,Queensbury,12804,NY,EA,518-792-9003,www.garveyhyundai.com,43.3174348,-73.6191297,New York,Hyundai
AK003,Lithia Hyundai Of Anchorage,5400 Old Seward Highway,Anchorage,99518,AK,MS,907-762-5100,www.lithiahyundaianchorage.com,61.1718864440918,-149.8695831298828,Alaska,Hyundai
MT014,Clark Hyundai,2955 Us 93 South,Kalispell,59901,MT,MS,406-755-5274,www.clarkhyundai.com,48.16292782268779,-114.2866312017224,Montana,Hyundai
MT013,Missoula Hyundai,2715 Brooks,Missoula,59801,MT,MS,406-549-5178,www.missoulahyundai.com,46.8457352,-114.0235338,Montana,Hyundai
MT007,Underriner Hyundai,3671 Pierce Parkway,Billings,59106,MT,MS,406-255-2361,www.underrinerhyundai.com,45.7337067,-108.6091629,Montana,Hyundai
ND002,Don Bessette Hyundai,1715 N. Broadway,Minot,58702,ND,MS,701-852-3300,www.donbessettehyundai.com,48.2498172,-101.295093,North Dakota,Hyundai
